packet,recv_time_epoch,send_time_epoch,recv_time_iso,send_time_iso,processing_time_us,packet_size_bytes,from_ip,from_port
202,1769521223.835705519,1769521223.835756063,2026-01-27T15:40:23.835706,2026-01-27T15:40:23.835756,50.54,64,192.168.10.20,47623
203,1769521223.839237452,1769521223.839293480,2026-01-27T15:40:23.839237,2026-01-27T15:40:23.839293,56.03,64,192.168.10.20,47623
204,1769521223.842789412,1769521223.842841387,2026-01-27T15:40:23.842789,2026-01-27T15:40:23.842841,51.98,64,192.168.10.20,47623
205,1769521223.846216917,1769521223.846270323,2026-01-27T15:40:23.846217,2026-01-27T15:40:23.846270,53.41,64,192.168.10.20,47623
206,1769521223.849679470,1769521223.849736929,2026-01-27T15:40:23.849679,2026-01-27T15:40:23.849737,57.46,64,192.168.10.20,47623
207,1769521223.853085279,1769521223.853140116,2026-01-27T15:40:23.853085,2026-01-27T15:40:23.853140,54.84,64,192.168.10.20,47623
208,1769521223.856493711,1769521223.856554270,2026-01-27T15:40:23.856494,2026-01-27T15:40:23.856554,60.56,64,192.168.10.20,47623
209,1769521223.859964371,1769521223.860016108,2026-01-27T15:40:23.859964,2026-01-27T15:40:23.860016,51.74,64,192.168.10.20,47623
210,1769521223.863472462,1769521223.863524199,2026-01-27T15:40:23.863472,2026-01-27T15:40:23.863524,51.74,64,192.168.10.20,47623
211,1769521223.867092133,1769521223.867146969,2026-01-27T15:40:23.867092,2026-01-27T15:40:23.867147,54.84,64,192.168.10.20,47623
212,1769521223.870769262,1769521223.870820284,2026-01-27T15:40:23.870769,2026-01-27T15:40:23.870820,51.02,64,192.168.10.20,47623
213,1769521223.874283552,1769521223.874335289,2026-01-27T15:40:23.874284,2026-01-27T15:40:23.874335,51.74,64,192.168.10.20,47623
214,1769521223.877950191,1769521223.878000975,2026-01-27T15:40:23.877950,2026-01-27T15:40:23.878001,50.78,64,192.168.10.20,47623
215,1769521223.881490707,1769521223.881539345,2026-01-27T15:40:23.881491,2026-01-27T15:40:23.881539,48.64,64,192.168.10.20,47623
216,1769521223.884932756,1769521223.884990692,2026-01-27T15:40:23.884933,2026-01-27T15:40:23.884991,57.94,64,192.168.10.20,47623
217,1769521223.888360023,1769521223.888411283,2026-01-27T15:40:23.888360,2026-01-27T15:40:23.888411,51.26,64,192.168.10.20,47623
218,1769521223.891803980,1769521223.891858101,2026-01-27T15:40:23.891804,2026-01-27T15:40:23.891858,54.12,64,192.168.10.20,47623
219,1769521223.895216703,1769521223.895268917,2026-01-27T15:40:23.895217,2026-01-27T15:40:23.895269,52.21,64,192.168.10.20,47623
220,1769521223.898686886,1769521223.898737192,2026-01-27T15:40:23.898687,2026-01-27T15:40:23.898737,50.31,64,192.168.10.20,47623
221,1769521223.902181864,1769521223.902232647,2026-01-27T15:40:23.902182,2026-01-27T15:40:23.902233,50.78,64,192.168.10.20,47623
222,1769521223.905802488,1769521223.905865431,2026-01-27T15:40:23.905802,2026-01-27T15:40:23.905865,62.94,64,192.168.10.20,47623
223,1769521223.909412622,1769521223.909463644,2026-01-27T15:40:23.909413,2026-01-27T15:40:23.909464,51.02,64,192.168.10.20,47623
224,1769521223.912807941,1769521223.912860394,2026-01-27T15:40:23.912808,2026-01-27T15:40:23.912860,52.45,64,192.168.10.20,47623
225,1769521223.916220427,1769521223.916270733,2026-01-27T15:40:23.916220,2026-01-27T15:40:23.916271,50.31,64,192.168.10.20,47623
226,1769521223.919654369,1769521223.919703484,2026-01-27T15:40:23.919654,2026-01-27T15:40:23.919703,49.11,64,192.168.10.20,47623
227,1769521223.923022985,1769521223.923076391,2026-01-27T15:40:23.923023,2026-01-27T15:40:23.923076,53.41,64,192.168.10.20,47623
228,1769521223.926422834,1769521223.926474810,2026-01-27T15:40:23.926423,2026-01-27T15:40:23.926475,51.98,64,192.168.10.20,47623
229,1769521223.929844379,1769521223.929898024,2026-01-27T15:40:23.929844,2026-01-27T15:40:23.929898,53.64,64,192.168.10.20,47623
230,1769521223.933352947,1769521223.933403730,2026-01-27T15:40:23.933353,2026-01-27T15:40:23.933404,50.78,64,192.168.10.20,47623
231,1769521223.936823130,1769521223.936878443,2026-01-27T15:40:23.936823,2026-01-27T15:40:23.936878,55.31,64,192.168.10.20,47623
232,1769521223.940412045,1769521223.940464497,2026-01-27T15:40:23.940412,2026-01-27T15:40:23.940464,52.45,64,192.168.10.20,47623
233,1769521223.943936586,1769521223.943986416,2026-01-27T15:40:23.943937,2026-01-27T15:40:23.943986,49.83,64,192.168.10.20,47623
234,1769521223.947464705,1769521223.947514296,2026-01-27T15:40:23.947465,2026-01-27T15:40:23.947514,49.59,64,192.168.10.20,47623
235,1769521223.950958490,1769521223.951008558,2026-01-27T15:40:23.950958,2026-01-27T15:40:23.951009,50.07,64,192.168.10.20,47623
236,1769521223.954421520,1769521223.954474449,2026-01-27T15:40:23.954422,2026-01-27T15:40:23.954474,52.93,64,192.168.10.20,47623
237,1769521223.957798958,1769521223.957856178,2026-01-27T15:40:23.957799,2026-01-27T15:40:23.957856,57.22,64,192.168.10.20,47623
238,1769521223.961173534,1769521223.961223364,2026-01-27T15:40:23.961174,2026-01-27T15:40:23.961223,49.83,64,192.168.10.20,47623
239,1769521223.964697361,1769521223.964764833,2026-01-27T15:40:23.964697,2026-01-27T15:40:23.964765,67.47,64,192.168.10.20,47623
240,1769521223.968243361,1769521223.968293905,2026-01-27T15:40:23.968243,2026-01-27T15:40:23.968294,50.54,64,192.168.10.20,47623
241,1769521223.971839666,1769521223.971892118,2026-01-27T15:40:23.971840,2026-01-27T15:40:23.971892,52.45,64,192.168.10.20,47623
242,1769521223.975423813,1769521223.975477219,2026-01-27T15:40:23.975424,2026-01-27T15:40:23.975477,53.41,64,192.168.10.20,47623
243,1769521223.978856802,1769521223.978908062,2026-01-27T15:40:23.978857,2026-01-27T15:40:23.978908,51.26,64,192.168.10.20,47623
244,1769521223.982297897,1769521223.982353449,2026-01-27T15:40:23.982298,2026-01-27T15:40:23.982353,55.55,64,192.168.10.20,47623
245,1769521223.985698462,1769521223.985824823,2026-01-27T15:40:23.985698,2026-01-27T15:40:23.985825,126.36,64,192.168.10.20,47623
246,1769521223.989161253,1769521223.989219189,2026-01-27T15:40:23.989161,2026-01-27T15:40:23.989219,57.94,64,192.168.10.20,47623
247,1769521223.992657423,1769521223.992715120,2026-01-27T15:40:23.992657,2026-01-27T15:40:23.992715,57.70,64,192.168.10.20,47623
248,1769521223.996166706,1769521223.996225119,2026-01-27T15:40:23.996167,2026-01-27T15:40:23.996225,58.41,64,192.168.10.20,47623
249,1769521223.999851942,1769521223.999903679,2026-01-27T15:40:23.999852,2026-01-27T15:40:23.999904,51.74,64,192.168.10.20,47623
250,1769521224.003611803,1769521224.003666878,2026-01-27T15:40:24.003612,2026-01-27T15:40:24.003667,55.07,64,192.168.10.20,47623
251,1769521224.007127047,1769521224.007176638,2026-01-27T15:40:24.007127,2026-01-27T15:40:24.007177,49.59,64,192.168.10.20,47623
252,1769521224.010776997,1769521224.010824680,2026-01-27T15:40:24.010777,2026-01-27T15:40:24.010825,47.68,64,192.168.10.20,47623
253,1769521224.014276505,1769521224.014332771,2026-01-27T15:40:24.014277,2026-01-27T15:40:24.014333,56.27,64,192.168.10.20,47623
254,1769521224.017719984,1769521224.017810345,2026-01-27T15:40:24.017720,2026-01-27T15:40:24.017810,90.36,64,192.168.10.20,47623
255,1769521224.021171808,1769521224.021224022,2026-01-27T15:40:24.021172,2026-01-27T15:40:24.021224,52.21,64,192.168.10.20,47623
256,1769521224.024573088,1769521224.024631262,2026-01-27T15:40:24.024573,2026-01-27T15:40:24.024631,58.17,64,192.168.10.20,47623
257,1769521224.027998209,1769521224.028050184,2026-01-27T15:40:24.027998,2026-01-27T15:40:24.028050,51.98,64,192.168.10.20,47623
258,1769521224.031507492,1769521224.031559706,2026-01-27T15:40:24.031507,2026-01-27T15:40:24.031560,52.21,64,192.168.10.20,47623
259,1769521224.034998178,1769521224.035052061,2026-01-27T15:40:24.034998,2026-01-27T15:40:24.035052,53.88,64,192.168.10.20,47623
260,1769521224.038552046,1769521224.038604498,2026-01-27T15:40:24.038552,2026-01-27T15:40:24.038604,52.45,64,192.168.10.20,47623
261,1769521224.042227745,1769521224.042280912,2026-01-27T15:40:24.042228,2026-01-27T15:40:24.042281,53.17,64,192.168.10.20,47623
262,1769521224.045806646,1769521224.045858145,2026-01-27T15:40:24.045807,2026-01-27T15:40:24.045858,51.50,64,192.168.10.20,47623
263,1769521224.049245119,1769521224.049296618,2026-01-27T15:40:24.049245,2026-01-27T15:40:24.049297,51.50,64,192.168.10.20,47623
264,1769521224.052700758,1769521224.052753687,2026-01-27T15:40:24.052701,2026-01-27T15:40:24.052754,52.93,64,192.168.10.20,47623
265,1769521224.056071758,1769521224.056124449,2026-01-27T15:40:24.056072,2026-01-27T15:40:24.056124,52.69,64,192.168.10.20,47623
266,1769521224.059495449,1769521224.059550285,2026-01-27T15:40:24.059495,2026-01-27T15:40:24.059550,54.84,64,192.168.10.20,47623
267,1769521224.062954664,1769521224.063004494,2026-01-27T15:40:24.062955,2026-01-27T15:40:24.063004,49.83,64,192.168.10.20,47623
268,1769521224.066441298,1769521224.066492319,2026-01-27T15:40:24.066441,2026-01-27T15:40:24.066492,51.02,64,192.168.10.20,47623
269,1769521224.070006609,1769521224.070060015,2026-01-27T15:40:24.070007,2026-01-27T15:40:24.070060,53.41,64,192.168.10.20,47623
270,1769521224.073673248,1769521224.073726177,2026-01-27T15:40:24.073673,2026-01-27T15:40:24.073726,52.93,64,192.168.10.20,47623
271,1769521224.077175140,1769521224.077234745,2026-01-27T15:40:24.077175,2026-01-27T15:40:24.077235,59.60,64,192.168.10.20,47623
272,1769521224.080603838,1769521224.080662012,2026-01-27T15:40:24.080604,2026-01-27T15:40:24.080662,58.17,64,192.168.10.20,47623
273,1769521224.084022999,1769521224.084073544,2026-01-27T15:40:24.084023,2026-01-27T15:40:24.084074,50.54,64,192.168.10.20,47623
274,1769521224.087425232,1769521224.087475538,2026-01-27T15:40:24.087425,2026-01-27T15:40:24.087476,50.31,64,192.168.10.20,47623
275,1769521224.090816498,1769521224.090869665,2026-01-27T15:40:24.090816,2026-01-27T15:40:24.090870,53.17,64,192.168.10.20,47623
276,1769521224.094299793,1769521224.094351053,2026-01-27T15:40:24.094300,2026-01-27T15:40:24.094351,51.26,64,192.168.10.20,47623
277,1769521224.097797632,1769521224.097856045,2026-01-27T15:40:24.097798,2026-01-27T15:40:24.097856,58.41,64,192.168.10.20,47623
278,1769521224.101502180,1769521224.101553917,2026-01-27T15:40:24.101502,2026-01-27T15:40:24.101554,51.74,64,192.168.10.20,47623
279,1769521224.105230331,1769521224.105285406,2026-01-27T15:40:24.105230,2026-01-27T15:40:24.105285,55.07,64,192.168.10.20,47623
280,1769521224.108930111,1769521224.108988762,2026-01-27T15:40:24.108930,2026-01-27T15:40:24.108989,58.65,64,192.168.10.20,47623
281,1769521224.112541676,1769521224.112598896,2026-01-27T15:40:24.112542,2026-01-27T15:40:24.112599,57.22,64,192.168.10.20,47623
282,1769521224.116033792,1769521224.116092205,2026-01-27T15:40:24.116034,2026-01-27T15:40:24.116092,58.41,64,192.168.10.20,47623
283,1769521224.119515419,1769521224.119565010,2026-01-27T15:40:24.119515,2026-01-27T15:40:24.119565,49.59,64,192.168.10.20,47623
284,1769521224.122927904,1769521224.122984171,2026-01-27T15:40:24.122928,2026-01-27T15:40:24.122984,56.27,64,192.168.10.20,47623
285,1769521224.126344919,1769521224.126397133,2026-01-27T15:40:24.126345,2026-01-27T15:40:24.126397,52.21,64,192.168.10.20,47623
286,1769521224.129837751,1769521224.129897833,2026-01-27T15:40:24.129838,2026-01-27T15:40:24.129898,60.08,64,192.168.10.20,47623
287,1769521224.133352757,1769521224.133404493,2026-01-27T15:40:24.133353,2026-01-27T15:40:24.133404,51.74,64,192.168.10.20,47623
288,1769521224.136844873,1769521224.136897326,2026-01-27T15:40:24.136845,2026-01-27T15:40:24.136897,52.45,64,192.168.10.20,47623
289,1769521224.140519619,1769521224.140570402,2026-01-27T15:40:24.140520,2026-01-27T15:40:24.140570,50.78,64,192.168.10.20,47623
290,1769521224.144082546,1769521224.144133329,2026-01-27T15:40:24.144083,2026-01-27T15:40:24.144133,50.78,64,192.168.10.20,47623
291,1769521224.147496223,1769521224.147548914,2026-01-27T15:40:24.147496,2026-01-27T15:40:24.147549,52.69,64,192.168.10.20,47623
292,1769521224.150938272,1769521224.150989056,2026-01-27T15:40:24.150938,2026-01-27T15:40:24.150989,50.78,64,192.168.10.20,47623
293,1769521224.154361486,1769521224.154414177,2026-01-27T15:40:24.154361,2026-01-27T15:40:24.154414,52.69,64,192.168.10.20,47623
294,1769521224.157804012,1769521224.157857418,2026-01-27T15:40:24.157804,2026-01-27T15:40:24.157857,53.41,64,192.168.10.20,47623
295,1769521224.161238194,1769521224.161286354,2026-01-27T15:40:24.161238,2026-01-27T15:40:24.161286,48.16,64,192.168.10.20,47623
296,1769521224.164723158,1769521224.164776564,2026-01-27T15:40:24.164723,2026-01-27T15:40:24.164777,53.41,64,192.168.10.20,47623
297,1769521224.168284655,1769521224.168340921,2026-01-27T15:40:24.168285,2026-01-27T15:40:24.168341,56.27,64,192.168.10.20,47623
298,1769521224.171920300,1769521224.171974182,2026-01-27T15:40:24.171920,2026-01-27T15:40:24.171974,53.88,64,192.168.10.20,47623
299,1769521224.175480843,1769521224.175533533,2026-01-27T15:40:24.175481,2026-01-27T15:40:24.175534,52.69,64,192.168.10.20,47623
300,1769521224.178914547,1769521224.178968906,2026-01-27T15:40:24.178915,2026-01-27T15:40:24.178969,54.36,64,192.168.10.20,47623
301,1769521224.182395458,1769521224.182445288,2026-01-27T15:40:24.182395,2026-01-27T15:40:24.182445,49.83,64,192.168.10.20,47623
302,1769521224.185787916,1769521224.185840368,2026-01-27T15:40:24.185788,2026-01-27T15:40:24.185840,52.45,64,192.168.10.20,47623
303,1769521224.189245701,1769521224.189297676,2026-01-27T15:40:24.189246,2026-01-27T15:40:24.189298,51.98,64,192.168.10.20,47623
304,1769521224.192763805,1769521224.192821980,2026-01-27T15:40:24.192764,2026-01-27T15:40:24.192822,58.17,64,192.168.10.20,47623
305,1769521224.196280479,1769521224.196333170,2026-01-27T15:40:24.196280,2026-01-27T15:40:24.196333,52.69,64,192.168.10.20,47623
306,1769521224.199933529,1769521224.199984074,2026-01-27T15:40:24.199934,2026-01-27T15:40:24.199984,50.54,64,192.168.10.20,47623
307,1769521224.203714848,1769521224.203765392,2026-01-27T15:40:24.203715,2026-01-27T15:40:24.203765,50.54,64,192.168.10.20,47623
308,1769521224.207301855,1769521224.207357168,2026-01-27T15:40:24.207302,2026-01-27T15:40:24.207357,55.31,64,192.168.10.20,47623
309,1769521224.210925102,1769521224.210977793,2026-01-27T15:40:24.210925,2026-01-27T15:40:24.210978,52.69,64,192.168.10.20,47623
310,1769521224.214434862,1769521224.214487314,2026-01-27T15:40:24.214435,2026-01-27T15:40:24.214487,52.45,64,192.168.10.20,47623
311,1769521224.217868805,1769521224.217921019,2026-01-27T15:40:24.217869,2026-01-27T15:40:24.217921,52.21,64,192.168.10.20,47623
312,1769521224.221325636,1769521224.221376419,2026-01-27T15:40:24.221326,2026-01-27T15:40:24.221376,50.78,64,192.168.10.20,47623
313,1769521224.224739552,1769521224.224797726,2026-01-27T15:40:24.224740,2026-01-27T15:40:24.224798,58.17,64,192.168.10.20,47623
314,1769521224.228193045,1769521224.228244781,2026-01-27T15:40:24.228193,2026-01-27T15:40:24.228245,51.74,64,192.168.10.20,47623
315,1769521224.231627703,1769521224.231679678,2026-01-27T15:40:24.231628,2026-01-27T15:40:24.231680,51.98,64,192.168.10.20,47623
316,1769521224.235132456,1769521224.235188484,2026-01-27T15:40:24.235132,2026-01-27T15:40:24.235188,56.03,64,192.168.10.20,47623
317,1769521224.238678932,1769521224.238736868,2026-01-27T15:40:24.238679,2026-01-27T15:40:24.238737,57.94,64,192.168.10.20,47623
318,1769521224.242292643,1769521224.242350578,2026-01-27T15:40:24.242293,2026-01-27T15:40:24.242351,57.94,64,192.168.10.20,47623
319,1769521224.245849609,1769521224.245905876,2026-01-27T15:40:24.245850,2026-01-27T15:40:24.245906,56.27,64,192.168.10.20,47623
320,1769521224.249289989,1769521224.249342680,2026-01-27T15:40:24.249290,2026-01-27T15:40:24.249343,52.69,64,192.168.10.20,47623
321,1769521224.252770662,1769521224.252826214,2026-01-27T15:40:24.252771,2026-01-27T15:40:24.252826,55.55,64,192.168.10.20,47623
322,1769521224.256166935,1769521224.256216526,2026-01-27T15:40:24.256167,2026-01-27T15:40:24.256217,49.59,64,192.168.10.20,47623
323,1769521224.259610176,1769521224.259663105,2026-01-27T15:40:24.259610,2026-01-27T15:40:24.259663,52.93,64,192.168.10.20,47623
324,1769521224.263064384,1769521224.263117075,2026-01-27T15:40:24.263064,2026-01-27T15:40:24.263117,52.69,64,192.168.10.20,47623
325,1769521224.266553402,1769521224.266605854,2026-01-27T15:40:24.266553,2026-01-27T15:40:24.266606,52.45,64,192.168.10.20,47623
326,1769521224.270056248,1769521224.270108223,2026-01-27T15:40:24.270056,2026-01-27T15:40:24.270108,51.98,64,192.168.10.20,47623
327,1769521224.273708582,1769521224.273812771,2026-01-27T15:40:24.273709,2026-01-27T15:40:24.273813,104.19,64,192.168.10.20,47623
328,1769521224.277292252,1769521224.277345896,2026-01-27T15:40:24.277292,2026-01-27T15:40:24.277346,53.64,64,192.168.10.20,47623
329,1769521224.280707836,1769521224.280763865,2026-01-27T15:40:24.280708,2026-01-27T15:40:24.280764,56.03,64,192.168.10.20,47623
330,1769521224.284106493,1769521224.284155607,2026-01-27T15:40:24.284106,2026-01-27T15:40:24.284156,49.11,64,192.168.10.20,47623
331,1769521224.287519455,1769521224.287570715,2026-01-27T15:40:24.287519,2026-01-27T15:40:24.287571,51.26,64,192.168.10.20,47623
332,1769521224.290914774,1769521224.290966511,2026-01-27T15:40:24.290915,2026-01-27T15:40:24.290967,51.74,64,192.168.10.20,47623
333,1769521224.294373274,1769521224.294421911,2026-01-27T15:40:24.294373,2026-01-27T15:40:24.294422,48.64,64,192.168.10.20,47623
334,1769521224.297871351,1769521224.297921896,2026-01-27T15:40:24.297871,2026-01-27T15:40:24.297922,50.54,64,192.168.10.20,47623
335,1769521224.301600456,1769521224.301652431,2026-01-27T15:40:24.301600,2026-01-27T15:40:24.301652,51.98,64,192.168.10.20,47623
336,1769521224.305262327,1769521224.305318117,2026-01-27T15:40:24.305262,2026-01-27T15:40:24.305318,55.79,64,192.168.10.20,47623
337,1769521224.308845282,1769521224.308901072,2026-01-27T15:40:24.308845,2026-01-27T15:40:24.308901,55.79,64,192.168.10.20,47623
338,1769521224.312514782,1769521224.312560558,2026-01-27T15:40:24.312515,2026-01-27T15:40:24.312561,45.78,64,192.168.10.20,47623
339,1769521224.316025019,1769521224.316076279,2026-01-27T15:40:24.316025,2026-01-27T15:40:24.316076,51.26,64,192.168.10.20,47623
340,1769521224.319518089,1769521224.319564819,2026-01-27T15:40:24.319518,2026-01-27T15:40:24.319565,46.73,64,192.168.10.20,47623
341,1769521224.322915077,1769521224.322964430,2026-01-27T15:40:24.322915,2026-01-27T15:40:24.322964,49.35,64,192.168.10.20,47623
342,1769521224.326339006,1769521224.326388597,2026-01-27T15:40:24.326339,2026-01-27T15:40:24.326389,49.59,64,192.168.10.20,47623
343,1769521224.329804659,1769521224.329859495,2026-01-27T15:40:24.329805,2026-01-27T15:40:24.329859,54.84,64,192.168.10.20,47623
344,1769521224.333296061,1769521224.333347797,2026-01-27T15:40:24.333296,2026-01-27T15:40:24.333348,51.74,64,192.168.10.20,47623
345,1769521224.336776018,1769521224.336829185,2026-01-27T15:40:24.336776,2026-01-27T15:40:24.336829,53.17,64,192.168.10.20,47623
346,1769521224.340435982,1769521224.340486288,2026-01-27T15:40:24.340436,2026-01-27T15:40:24.340486,50.31,64,192.168.10.20,47623
347,1769521224.344026804,1769521224.344079733,2026-01-27T15:40:24.344027,2026-01-27T15:40:24.344080,52.93,64,192.168.10.20,47623
348,1769521224.347463131,1769521224.347525358,2026-01-27T15:40:24.347463,2026-01-27T15:40:24.347525,62.23,64,192.168.10.20,47623
349,1769521224.350902796,1769521224.350954771,2026-01-27T15:40:24.350903,2026-01-27T15:40:24.350955,51.98,64,192.168.10.20,47623
350,1769521224.354304314,1769521224.354355097,2026-01-27T15:40:24.354304,2026-01-27T15:40:24.354355,50.78,64,192.168.10.20,47623
351,1769521224.357694864,1769521224.357783318,2026-01-27T15:40:24.357695,2026-01-27T15:40:24.357783,88.45,64,192.168.10.20,47623
352,1769521224.361103296,1769521224.361158609,2026-01-27T15:40:24.361103,2026-01-27T15:40:24.361159,55.31,64,192.168.10.20,47623
353,1769521224.364634275,1769521224.364690065,2026-01-27T15:40:24.364634,2026-01-27T15:40:24.364690,55.79,64,192.168.10.20,47623
354,1769521224.368180275,1769521224.368234158,2026-01-27T15:40:24.368180,2026-01-27T15:40:24.368234,53.88,64,192.168.10.20,47623
355,1769521224.371939659,1769521224.372003317,2026-01-27T15:40:24.371940,2026-01-27T15:40:24.372003,63.66,64,192.168.10.20,47623
356,1769521224.375552654,1769521224.375607491,2026-01-27T15:40:24.375553,2026-01-27T15:40:24.375607,54.84,64,192.168.10.20,47623
357,1769521224.378943443,1769521224.379004955,2026-01-27T15:40:24.378943,2026-01-27T15:40:24.379005,61.51,64,192.168.10.20,47623
358,1769521224.382376909,1769521224.382431269,2026-01-27T15:40:24.382377,2026-01-27T15:40:24.382431,54.36,64,192.168.10.20,47623
359,1769521224.385820389,1769521224.385892630,2026-01-27T15:40:24.385820,2026-01-27T15:40:24.385893,72.24,64,192.168.10.20,47623
360,1769521224.389228106,1769521224.389290810,2026-01-27T15:40:24.389228,2026-01-27T15:40:24.389291,62.70,64,192.168.10.20,47623
361,1769521224.392719507,1769521224.392777443,2026-01-27T15:40:24.392720,2026-01-27T15:40:24.392777,57.94,64,192.168.10.20,47623
362,1769521224.396247625,1769521224.396298170,2026-01-27T15:40:24.396248,2026-01-27T15:40:24.396298,50.54,64,192.168.10.20,47623
363,1769521224.399960995,1769521224.400012970,2026-01-27T15:40:24.399961,2026-01-27T15:40:24.400013,51.98,64,192.168.10.20,47623
364,1769521224.403685331,1769521224.403737307,2026-01-27T15:40:24.403685,2026-01-27T15:40:24.403737,51.98,64,192.168.10.20,47623
365,1769521224.407250404,1769521224.407299519,2026-01-27T15:40:24.407250,2026-01-27T15:40:24.407300,49.11,64,192.168.10.20,47623
366,1769521224.410789967,1769521224.410850048,2026-01-27T15:40:24.410790,2026-01-27T15:40:24.410850,60.08,64,192.168.10.20,47623
367,1769521224.414273262,1769521224.414325714,2026-01-27T15:40:24.414273,2026-01-27T15:40:24.414326,52.45,64,192.168.10.20,47623
368,1769521224.417806625,1769521224.417866707,2026-01-27T15:40:24.417807,2026-01-27T15:40:24.417867,60.08,64,192.168.10.20,47623
369,1769521224.421233892,1769521224.421284676,2026-01-27T15:40:24.421234,2026-01-27T15:40:24.421285,50.78,64,192.168.10.20,47623
370,1769521224.424659491,1769521224.424716234,2026-01-27T15:40:24.424659,2026-01-27T15:40:24.424716,56.74,64,192.168.10.20,47623
371,1769521224.428039074,1769521224.428092957,2026-01-27T15:40:24.428039,2026-01-27T15:40:24.428093,53.88,64,192.168.10.20,47623
372,1769521224.431517363,1769521224.431571484,2026-01-27T15:40:24.431517,2026-01-27T15:40:24.431571,54.12,64,192.168.10.20,47623
373,1769521224.435048342,1769521224.435102940,2026-01-27T15:40:24.435048,2026-01-27T15:40:24.435103,54.60,64,192.168.10.20,47623
374,1769521224.438601494,1769521224.438652277,2026-01-27T15:40:24.438601,2026-01-27T15:40:24.438652,50.78,64,192.168.10.20,47623
375,1769521224.442193985,1769521224.442251682,2026-01-27T15:40:24.442194,2026-01-27T15:40:24.442252,57.70,64,192.168.10.20,47623
376,1769521224.445724487,1769521224.445819139,2026-01-27T15:40:24.445724,2026-01-27T15:40:24.445819,94.65,64,192.168.10.20,47623
377,1769521224.449173450,1769521224.449224234,2026-01-27T15:40:24.449173,2026-01-27T15:40:24.449224,50.78,64,192.168.10.20,47623
378,1769521224.452623367,1769521224.452674627,2026-01-27T15:40:24.452623,2026-01-27T15:40:24.452675,51.26,64,192.168.10.20,47623
379,1769521224.456020832,1769521224.456070185,2026-01-27T15:40:24.456021,2026-01-27T15:40:24.456070,49.35,64,192.168.10.20,47623
380,1769521224.459446192,1769521224.459500551,2026-01-27T15:40:24.459446,2026-01-27T15:40:24.459501,54.36,64,192.168.10.20,47623
381,1769521224.462870598,1769521224.462923288,2026-01-27T15:40:24.462871,2026-01-27T15:40:24.462923,52.69,64,192.168.10.20,47623
382,1769521224.466357231,1769521224.466408491,2026-01-27T15:40:24.466357,2026-01-27T15:40:24.466408,51.26,64,192.168.10.20,47623
383,1769521224.469842911,1769521224.469892979,2026-01-27T15:40:24.469843,2026-01-27T15:40:24.469893,50.07,64,192.168.10.20,47623
384,1769521224.473424911,1769521224.473472595,2026-01-27T15:40:24.473425,2026-01-27T15:40:24.473473,47.68,64,192.168.10.20,47623
385,1769521224.476902246,1769521224.476961851,2026-01-27T15:40:24.476902,2026-01-27T15:40:24.476962,59.60,64,192.168.10.20,47623
386,1769521224.480333090,1769521224.480381727,2026-01-27T15:40:24.480333,2026-01-27T15:40:24.480382,48.64,64,192.168.10.20,47623
387,1769521224.483729362,1769521224.483781576,2026-01-27T15:40:24.483729,2026-01-27T15:40:24.483782,52.21,64,192.168.10.20,47623
388,1769521224.487114906,1769521224.487170458,2026-01-27T15:40:24.487115,2026-01-27T15:40:24.487170,55.55,64,192.168.10.20,47623
389,1769521224.490532875,1769521224.490583897,2026-01-27T15:40:24.490533,2026-01-27T15:40:24.490584,51.02,64,192.168.10.20,47623
390,1769521224.493928194,1769521224.493977547,2026-01-27T15:40:24.493928,2026-01-27T15:40:24.493978,49.35,64,192.168.10.20,47623
391,1769521224.497399330,1769521224.497454405,2026-01-27T15:40:24.497399,2026-01-27T15:40:24.497454,55.07,64,192.168.10.20,47623
392,1769521224.500987053,1769521224.501044989,2026-01-27T15:40:24.500987,2026-01-27T15:40:24.501045,57.94,64,192.168.10.20,47623
393,1769521224.504729509,1769521224.504782915,2026-01-27T15:40:24.504730,2026-01-27T15:40:24.504783,53.41,64,192.168.10.20,47623
394,1769521224.508301973,1769521224.508356094,2026-01-27T15:40:24.508302,2026-01-27T15:40:24.508356,54.12,64,192.168.10.20,47623
395,1769521224.511920452,1769521224.511973143,2026-01-27T15:40:24.511920,2026-01-27T15:40:24.511973,52.69,64,192.168.10.20,47623
396,1769521224.515531063,1769521224.515581608,2026-01-27T15:40:24.515531,2026-01-27T15:40:24.515582,50.54,64,192.168.10.20,47623
397,1769521224.518958569,1769521224.519009113,2026-01-27T15:40:24.518959,2026-01-27T15:40:24.519009,50.54,64,192.168.10.20,47623
398,1769521224.522396326,1769521224.522448301,2026-01-27T15:40:24.522396,2026-01-27T15:40:24.522448,51.98,64,192.168.10.20,47623
399,1769521224.525799274,1769521224.525852680,2026-01-27T15:40:24.525799,2026-01-27T15:40:24.525853,53.41,64,192.168.10.20,47623
400,1769521224.529222965,1769521224.529275656,2026-01-27T15:40:24.529223,2026-01-27T15:40:24.529276,52.69,64,192.168.10.20,47623
401,1769521224.532698631,1769521224.532758713,2026-01-27T15:40:24.532699,2026-01-27T15:40:24.532759,60.08,64,192.168.10.20,47623
402,1769521224.536178589,1769521224.536227226,2026-01-27T15:40:24.536179,2026-01-27T15:40:24.536227,48.64,64,192.168.10.20,47623
403,1769521224.539727211,1769521224.539783239,2026-01-27T15:40:24.539727,2026-01-27T15:40:24.539783,56.03,64,192.168.10.20,47623
