sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
31,ok,1769499453.456310987,1769499453.456974745,2026-01-27T09:37:33.456311,2026-01-27T09:37:33.456975,663.76,64,192.168.10.30,5005,
32,ok,1769499453.459884644,1769499453.460506678,2026-01-27T09:37:33.459885,2026-01-27T09:37:33.460507,622.03,64,192.168.10.30,5005,
33,ok,1769499453.463450670,1769499453.464077473,2026-01-27T09:37:33.463451,2026-01-27T09:37:33.464077,626.80,64,192.168.10.30,5005,
34,ok,1769499453.466986418,1769499453.467550278,2026-01-27T09:37:33.466986,2026-01-27T09:37:33.467550,563.86,64,192.168.10.30,5005,
35,ok,1769499453.470393181,1769499453.470988989,2026-01-27T09:37:33.470393,2026-01-27T09:37:33.470989,595.81,64,192.168.10.30,5005,
36,ok,1769499453.473815203,1769499453.474339485,2026-01-27T09:37:33.473815,2026-01-27T09:37:33.474339,524.28,64,192.168.10.30,5005,
37,ok,1769499453.477140665,1769499453.477661133,2026-01-27T09:37:33.477141,2026-01-27T09:37:33.477661,520.47,64,192.168.10.30,5005,
38,ok,1769499453.480486155,1769499453.481101274,2026-01-27T09:37:33.480486,2026-01-27T09:37:33.481101,615.12,64,192.168.10.30,5005,
39,ok,1769499453.483932734,1769499453.484567404,2026-01-27T09:37:33.483933,2026-01-27T09:37:33.484567,634.67,64,192.168.10.30,5005,
40,ok,1769499453.487465143,1769499453.488207817,2026-01-27T09:37:33.487465,2026-01-27T09:37:33.488208,742.67,64,192.168.10.30,5005,
41,ok,1769499453.491169214,1769499453.492026329,2026-01-27T09:37:33.491169,2026-01-27T09:37:33.492026,857.11,64,192.168.10.30,5005,
42,ok,1769499453.495177746,1769499453.495905876,2026-01-27T09:37:33.495178,2026-01-27T09:37:33.495906,728.13,64,192.168.10.30,5005,
43,ok,1769499453.498909950,1769499453.499540567,2026-01-27T09:37:33.498910,2026-01-27T09:37:33.499541,630.62,64,192.168.10.30,5005,
44,ok,1769499453.502517462,1769499453.503185987,2026-01-27T09:37:33.502517,2026-01-27T09:37:33.503186,668.53,64,192.168.10.30,5005,
45,ok,1769499453.506156683,1769499453.506739140,2026-01-27T09:37:33.506157,2026-01-27T09:37:33.506739,582.46,64,192.168.10.30,5005,
46,ok,1769499453.509654760,1769499453.510221004,2026-01-27T09:37:33.509655,2026-01-27T09:37:33.510221,566.24,64,192.168.10.30,5005,
47,ok,1769499453.513041496,1769499453.513602972,2026-01-27T09:37:33.513041,2026-01-27T09:37:33.513603,561.48,64,192.168.10.30,5005,
48,ok,1769499453.516436815,1769499453.516955376,2026-01-27T09:37:33.516437,2026-01-27T09:37:33.516955,518.56,64,192.168.10.30,5005,
49,ok,1769499453.519769669,1769499453.520327330,2026-01-27T09:37:33.519770,2026-01-27T09:37:33.520327,557.66,64,192.168.10.30,5005,
50,ok,1769499453.523105383,1769499453.523717403,2026-01-27T09:37:33.523105,2026-01-27T09:37:33.523717,612.02,64,192.168.10.30,5005,
51,ok,1769499453.526592493,1769499453.527251005,2026-01-27T09:37:33.526592,2026-01-27T09:37:33.527251,658.51,64,192.168.10.30,5005,
52,ok,1769499453.530146122,1769499453.530782461,2026-01-27T09:37:33.530146,2026-01-27T09:37:33.530782,636.34,64,192.168.10.30,5005,
53,ok,1769499453.533824444,1769499453.534500837,2026-01-27T09:37:33.533824,2026-01-27T09:37:33.534501,676.39,64,192.168.10.30,5005,
54,ok,1769499453.537457228,1769499453.538050890,2026-01-27T09:37:33.537457,2026-01-27T09:37:33.538051,593.66,64,192.168.10.30,5005,
55,ok,1769499453.540914059,1769499453.541476250,2026-01-27T09:37:33.540914,2026-01-27T09:37:33.541476,562.19,64,192.168.10.30,5005,
56,ok,1769499453.544324875,1769499453.544847012,2026-01-27T09:37:33.544325,2026-01-27T09:37:33.544847,522.14,64,192.168.10.30,5005,
57,ok,1769499453.547668457,1769499453.548215389,2026-01-27T09:37:33.547668,2026-01-27T09:37:33.548215,546.93,64,192.168.10.30,5005,
58,ok,1769499453.550965071,1769499453.551532030,2026-01-27T09:37:33.550965,2026-01-27T09:37:33.551532,566.96,64,192.168.10.30,5005,
59,ok,1769499453.554361582,1769499453.554968357,2026-01-27T09:37:33.554362,2026-01-27T09:37:33.554968,606.78,64,192.168.10.30,5005,
60,ok,1769499453.557809114,1769499453.558427334,2026-01-27T09:37:33.557809,2026-01-27T09:37:33.558427,618.22,64,192.168.10.30,5005,
61,ok,1769499453.561271667,1769499453.561882019,2026-01-27T09:37:33.561272,2026-01-27T09:37:33.561882,610.35,64,192.168.10.30,5005,
62,ok,1769499453.564807653,1769499453.565425873,2026-01-27T09:37:33.564808,2026-01-27T09:37:33.565426,618.22,64,192.168.10.30,5005,
63,ok,1769499453.568382978,1769499453.569021702,2026-01-27T09:37:33.568383,2026-01-27T09:37:33.569022,638.72,64,192.168.10.30,5005,
64,ok,1769499453.571938992,1769499453.572556973,2026-01-27T09:37:33.571939,2026-01-27T09:37:33.572557,617.98,64,192.168.10.30,5005,
65,ok,1769499453.575404882,1769499453.575975657,2026-01-27T09:37:33.575405,2026-01-27T09:37:33.575976,570.77,64,192.168.10.30,5005,
66,ok,1769499453.578803539,1769499453.579365015,2026-01-27T09:37:33.578804,2026-01-27T09:37:33.579365,561.48,64,192.168.10.30,5005,
67,ok,1769499453.582181692,1769499453.582732439,2026-01-27T09:37:33.582182,2026-01-27T09:37:33.582732,550.75,64,192.168.10.30,5005,
68,ok,1769499453.585580587,1769499453.586170435,2026-01-27T09:37:33.585581,2026-01-27T09:37:33.586170,589.85,64,192.168.10.30,5005,
69,ok,1769499453.588994265,1769499453.589623213,2026-01-27T09:37:33.588994,2026-01-27T09:37:33.589623,628.95,64,192.168.10.30,5005,
70,ok,1769499453.592498064,1769499453.593101740,2026-01-27T09:37:33.592498,2026-01-27T09:37:33.593102,603.68,64,192.168.10.30,5005,
71,ok,1769499453.596004009,1769499453.596677542,2026-01-27T09:37:33.596004,2026-01-27T09:37:33.596678,673.53,64,192.168.10.30,5005,
72,ok,1769499453.599632025,1769499453.600287437,2026-01-27T09:37:33.599632,2026-01-27T09:37:33.600287,655.41,64,192.168.10.30,5005,
73,ok,1769499453.603154659,1769499453.603738785,2026-01-27T09:37:33.603155,2026-01-27T09:37:33.603739,584.13,64,192.168.10.30,5005,
74,ok,1769499453.606548548,1769499453.607123852,2026-01-27T09:37:33.606549,2026-01-27T09:37:33.607124,575.30,64,192.168.10.30,5005,
75,ok,1769499453.609965563,1769499453.610499382,2026-01-27T09:37:33.609966,2026-01-27T09:37:33.610499,533.82,64,192.168.10.30,5005,
76,ok,1769499453.613303185,1769499453.613864183,2026-01-27T09:37:33.613303,2026-01-27T09:37:33.613864,561.00,64,192.168.10.30,5005,
77,ok,1769499453.616779089,1769499453.617426634,2026-01-27T09:37:33.616779,2026-01-27T09:37:33.617427,647.54,64,192.168.10.30,5005,
78,ok,1769499453.620385647,1769499453.621005774,2026-01-27T09:37:33.620386,2026-01-27T09:37:33.621006,620.13,64,192.168.10.30,5005,
79,ok,1769499453.623922348,1769499453.624554157,2026-01-27T09:37:33.623922,2026-01-27T09:37:33.624554,631.81,64,192.168.10.30,5005,
80,ok,1769499453.627486467,1769499453.628134251,2026-01-27T09:37:33.627486,2026-01-27T09:37:33.628134,647.78,64,192.168.10.30,5005,
81,ok,1769499453.631076813,1769499453.631693125,2026-01-27T09:37:33.631077,2026-01-27T09:37:33.631693,616.31,64,192.168.10.30,5005,
82,ok,1769499453.634745598,1769499453.635467052,2026-01-27T09:37:33.634746,2026-01-27T09:37:33.635467,721.45,64,192.168.10.30,5005,
83,ok,1769499453.638459206,1769499453.639016151,2026-01-27T09:37:33.638459,2026-01-27T09:37:33.639016,556.95,64,192.168.10.30,5005,
84,ok,1769499453.641837597,1769499453.642361879,2026-01-27T09:37:33.641838,2026-01-27T09:37:33.642362,524.28,64,192.168.10.30,5005,
85,ok,1769499453.645182371,1769499453.645711899,2026-01-27T09:37:33.645182,2026-01-27T09:37:33.645712,529.53,64,192.168.10.30,5005,
86,ok,1769499453.648523569,1769499453.649023771,2026-01-27T09:37:33.648524,2026-01-27T09:37:33.649024,500.20,64,192.168.10.30,5005,
87,ok,1769499453.651804447,1769499453.652295351,2026-01-27T09:37:33.651804,2026-01-27T09:37:33.652295,490.90,64,192.168.10.30,5005,
88,ok,1769499453.655082941,1769499453.655628204,2026-01-27T09:37:33.655083,2026-01-27T09:37:33.655628,545.26,64,192.168.10.30,5005,
89,ok,1769499453.658487797,1769499453.659072399,2026-01-27T09:37:33.658488,2026-01-27T09:37:33.659072,584.60,64,192.168.10.30,5005,
90,ok,1769499453.661973715,1769499453.662583828,2026-01-27T09:37:33.661974,2026-01-27T09:37:33.662584,610.11,64,192.168.10.30,5005,
91,ok,1769499453.665480614,1769499453.666129589,2026-01-27T09:37:33.665481,2026-01-27T09:37:33.666130,648.98,64,192.168.10.30,5005,
92,ok,1769499453.669090986,1769499453.669714212,2026-01-27T09:37:33.669091,2026-01-27T09:37:33.669714,623.23,64,192.168.10.30,5005,
93,ok,1769499453.672668457,1769499453.673247576,2026-01-27T09:37:33.672668,2026-01-27T09:37:33.673248,579.12,64,192.168.10.30,5005,
94,ok,1769499453.676101208,1769499453.676682472,2026-01-27T09:37:33.676101,2026-01-27T09:37:33.676682,581.26,64,192.168.10.30,5005,
95,ok,1769499453.679515362,1769499453.680073738,2026-01-27T09:37:33.679515,2026-01-27T09:37:33.680074,558.38,64,192.168.10.30,5005,
96,ok,1769499453.682937145,1769499453.683513165,2026-01-27T09:37:33.682937,2026-01-27T09:37:33.683513,576.02,64,192.168.10.30,5005,
97,ok,1769499453.686354399,1769499453.686978817,2026-01-27T09:37:33.686354,2026-01-27T09:37:33.686979,624.42,64,192.168.10.30,5005,
98,ok,1769499453.689848423,1769499453.690447092,2026-01-27T09:37:33.689848,2026-01-27T09:37:33.690447,598.67,64,192.168.10.30,5005,
99,ok,1769499453.693348408,1769499453.693972826,2026-01-27T09:37:33.693348,2026-01-27T09:37:33.693973,624.42,64,192.168.10.30,5005,
100,ok,1769499453.696901560,1769499453.697495461,2026-01-27T09:37:33.696902,2026-01-27T09:37:33.697495,593.90,64,192.168.10.30,5005,
101,ok,1769499453.700520992,1769499453.701159954,2026-01-27T09:37:33.700521,2026-01-27T09:37:33.701160,638.96,64,192.168.10.30,5005,
102,ok,1769499453.704126358,1769499453.704681158,2026-01-27T09:37:33.704126,2026-01-27T09:37:33.704681,554.80,64,192.168.10.30,5005,
103,ok,1769499453.707545280,1769499453.708074808,2026-01-27T09:37:33.707545,2026-01-27T09:37:33.708075,529.53,64,192.168.10.30,5005,
104,ok,1769499453.710941076,1769499453.711497068,2026-01-27T09:37:33.710941,2026-01-27T09:37:33.711497,555.99,64,192.168.10.30,5005,
105,ok,1769499453.714299440,1769499453.714845181,2026-01-27T09:37:33.714299,2026-01-27T09:37:33.714845,545.74,64,192.168.10.30,5005,
106,ok,1769499453.717671394,1769499453.718157530,2026-01-27T09:37:33.717671,2026-01-27T09:37:33.718158,486.14,64,192.168.10.30,5005,
107,ok,1769499453.720998764,1769499453.721645355,2026-01-27T09:37:33.720999,2026-01-27T09:37:33.721645,646.59,64,192.168.10.30,5005,
108,ok,1769499453.724539042,1769499453.725118637,2026-01-27T09:37:33.724539,2026-01-27T09:37:33.725119,579.60,64,192.168.10.30,5005,
109,ok,1769499453.727995872,1769499453.728589535,2026-01-27T09:37:33.727996,2026-01-27T09:37:33.728590,593.66,64,192.168.10.30,5005,
110,ok,1769499453.731587410,1769499453.732209444,2026-01-27T09:37:33.731587,2026-01-27T09:37:33.732209,622.03,64,192.168.10.30,5005,
111,ok,1769499453.735175133,1769499453.735713720,2026-01-27T09:37:33.735175,2026-01-27T09:37:33.735714,538.59,64,192.168.10.30,5005,
112,ok,1769499453.738563538,1769499453.739085197,2026-01-27T09:37:33.738564,2026-01-27T09:37:33.739085,521.66,64,192.168.10.30,5005,
113,ok,1769499453.741929293,1769499453.742475510,2026-01-27T09:37:33.741929,2026-01-27T09:37:33.742476,546.22,64,192.168.10.30,5005,
114,ok,1769499453.745275974,1769499453.745791435,2026-01-27T09:37:33.745276,2026-01-27T09:37:33.745791,515.46,64,192.168.10.30,5005,
115,ok,1769499453.748584270,1769499453.749063015,2026-01-27T09:37:33.748584,2026-01-27T09:37:33.749063,478.74,64,192.168.10.30,5005,
116,ok,1769499453.751904726,1769499453.752445698,2026-01-27T09:37:33.751905,2026-01-27T09:37:33.752446,540.97,64,192.168.10.30,5005,
117,ok,1769499453.755312204,1769499453.755877018,2026-01-27T09:37:33.755312,2026-01-27T09:37:33.755877,564.81,64,192.168.10.30,5005,
118,ok,1769499453.758754969,1769499453.759314537,2026-01-27T09:37:33.758755,2026-01-27T09:37:33.759315,559.57,64,192.168.10.30,5005,
119,ok,1769499453.762320757,1769499453.763055086,2026-01-27T09:37:33.762321,2026-01-27T09:37:33.763055,734.33,64,192.168.10.30,5005,
120,ok,1769499453.766065121,1769499453.766673326,2026-01-27T09:37:33.766065,2026-01-27T09:37:33.766673,608.21,64,192.168.10.30,5005,
121,ok,1769499453.769574404,1769499453.770113707,2026-01-27T09:37:33.769574,2026-01-27T09:37:33.770114,539.30,64,192.168.10.30,5005,
122,ok,1769499453.772942781,1769499453.773509264,2026-01-27T09:37:33.772943,2026-01-27T09:37:33.773509,566.48,64,192.168.10.30,5005,
123,ok,1769499453.776326656,1769499453.776795387,2026-01-27T09:37:33.776327,2026-01-27T09:37:33.776795,468.73,64,192.168.10.30,5005,
124,ok,1769499453.779614210,1769499453.780089617,2026-01-27T09:37:33.779614,2026-01-27T09:37:33.780090,475.41,64,192.168.10.30,5005,
125,ok,1769499453.782939434,1769499453.783495188,2026-01-27T09:37:33.782939,2026-01-27T09:37:33.783495,555.75,64,192.168.10.30,5005,
126,ok,1769499453.786356449,1769499453.786982775,2026-01-27T09:37:33.786356,2026-01-27T09:37:33.786983,626.33,64,192.168.10.30,5005,
127,ok,1769499453.789855242,1769499453.790446758,2026-01-27T09:37:33.789855,2026-01-27T09:37:33.790447,591.52,64,192.168.10.30,5005,
128,ok,1769499453.793381929,1769499453.794025660,2026-01-27T09:37:33.793382,2026-01-27T09:37:33.794026,643.73,64,192.168.10.30,5005,
129,ok,1769499453.797047853,1769499453.797640800,2026-01-27T09:37:33.797048,2026-01-27T09:37:33.797641,592.95,64,192.168.10.30,5005,
130,ok,1769499453.800553322,1769499453.801074982,2026-01-27T09:37:33.800553,2026-01-27T09:37:33.801075,521.66,64,192.168.10.30,5005,
131,ok,1769499453.803939581,1769499453.804467440,2026-01-27T09:37:33.803940,2026-01-27T09:37:33.804467,527.86,64,192.168.10.30,5005,
132,ok,1769499453.807287693,1769499453.807750940,2026-01-27T09:37:33.807288,2026-01-27T09:37:33.807751,463.25,64,192.168.10.30,5005,
133,ok,1769499453.810532331,1769499453.811045647,2026-01-27T09:37:33.810532,2026-01-27T09:37:33.811046,513.32,64,192.168.10.30,5005,
134,ok,1769499453.813882351,1769499453.814441442,2026-01-27T09:37:33.813882,2026-01-27T09:37:33.814441,559.09,64,192.168.10.30,5005,
135,ok,1769499453.817284822,1769499453.817919016,2026-01-27T09:37:33.817285,2026-01-27T09:37:33.817919,634.19,64,192.168.10.30,5005,
136,ok,1769499453.820810795,1769499453.821378231,2026-01-27T09:37:33.820811,2026-01-27T09:37:33.821378,567.44,64,192.168.10.30,5005,
137,ok,1769499453.824259043,1769499453.825011015,2026-01-27T09:37:33.824259,2026-01-27T09:37:33.825011,751.97,64,192.168.10.30,5005,
138,ok,1769499453.827913046,1769499453.828512430,2026-01-27T09:37:33.827913,2026-01-27T09:37:33.828512,599.38,64,192.168.10.30,5005,
139,ok,1769499453.831440210,1769499453.832056284,2026-01-27T09:37:33.831440,2026-01-27T09:37:33.832056,616.07,64,192.168.10.30,5005,
140,ok,1769499453.835022926,1769499453.835679531,2026-01-27T09:37:33.835023,2026-01-27T09:37:33.835680,656.60,64,192.168.10.30,5005,
141,ok,1769499453.838610649,1769499453.839194059,2026-01-27T09:37:33.838611,2026-01-27T09:37:33.839194,583.41,64,192.168.10.30,5005,
142,ok,1769499453.842045546,1769499453.842605114,2026-01-27T09:37:33.842046,2026-01-27T09:37:33.842605,559.57,64,192.168.10.30,5005,
143,ok,1769499453.845441341,1769499453.846013784,2026-01-27T09:37:33.845441,2026-01-27T09:37:33.846014,572.44,64,192.168.10.30,5005,
144,ok,1769499453.848854065,1769499453.849394798,2026-01-27T09:37:33.848854,2026-01-27T09:37:33.849395,540.73,64,192.168.10.30,5005,
145,ok,1769499453.852232218,1769499453.852785349,2026-01-27T09:37:33.852232,2026-01-27T09:37:33.852785,553.13,64,192.168.10.30,5005,
146,ok,1769499453.855645895,1769499453.856223345,2026-01-27T09:37:33.855646,2026-01-27T09:37:33.856223,577.45,64,192.168.10.30,5005,
147,ok,1769499453.859063625,1769499453.859647036,2026-01-27T09:37:33.859064,2026-01-27T09:37:33.859647,583.41,64,192.168.10.30,5005,
148,ok,1769499453.862525702,1769499453.863092422,2026-01-27T09:37:33.862526,2026-01-27T09:37:33.863092,566.72,64,192.168.10.30,5005,
149,ok,1769499453.866066456,1769499453.866665125,2026-01-27T09:37:33.866066,2026-01-27T09:37:33.866665,598.67,64,192.168.10.30,5005,
150,ok,1769499453.869682550,1769499453.870238304,2026-01-27T09:37:33.869683,2026-01-27T09:37:33.870238,555.75,64,192.168.10.30,5005,
151,ok,1769499453.873085022,1769499453.873623610,2026-01-27T09:37:33.873085,2026-01-27T09:37:33.873624,538.59,64,192.168.10.30,5005,
152,ok,1769499453.876464128,1769499453.876918077,2026-01-27T09:37:33.876464,2026-01-27T09:37:33.876918,453.95,64,192.168.10.30,5005,
153,ok,1769499453.879699469,1769499453.880200624,2026-01-27T09:37:33.879699,2026-01-27T09:37:33.880201,501.16,64,192.168.10.30,5005,
154,ok,1769499453.883020639,1769499453.883599520,2026-01-27T09:37:33.883021,2026-01-27T09:37:33.883600,578.88,64,192.168.10.30,5005,
155,ok,1769499453.886451960,1769499453.887048006,2026-01-27T09:37:33.886452,2026-01-27T09:37:33.887048,596.05,64,192.168.10.30,5005,
156,ok,1769499453.889947414,1769499453.890545607,2026-01-27T09:37:33.889947,2026-01-27T09:37:33.890546,598.19,64,192.168.10.30,5005,
157,ok,1769499453.893453836,1769499453.894083500,2026-01-27T09:37:33.893454,2026-01-27T09:37:33.894083,629.66,64,192.168.10.30,5005,
158,ok,1769499453.897059679,1769499453.897666931,2026-01-27T09:37:33.897060,2026-01-27T09:37:33.897667,607.25,64,192.168.10.30,5005,
159,ok,1769499453.900619745,1769499453.901175022,2026-01-27T09:37:33.900620,2026-01-27T09:37:33.901175,555.28,64,192.168.10.30,5005,
160,ok,1769499453.904021263,1769499453.904562473,2026-01-27T09:37:33.904021,2026-01-27T09:37:33.904562,541.21,64,192.168.10.30,5005,
161,ok,1769499453.907395601,1769499453.907901525,2026-01-27T09:37:33.907396,2026-01-27T09:37:33.907902,505.92,64,192.168.10.30,5005,
162,ok,1769499453.910698175,1769499453.911177158,2026-01-27T09:37:33.910698,2026-01-27T09:37:33.911177,478.98,64,192.168.10.30,5005,
163,ok,1769499453.913970470,1769499453.914551258,2026-01-27T09:37:33.913970,2026-01-27T09:37:33.914551,580.79,64,192.168.10.30,5005,
164,ok,1769499453.917378902,1769499453.917970657,2026-01-27T09:37:33.917379,2026-01-27T09:37:33.917971,591.75,64,192.168.10.30,5005,
165,ok,1769499453.920866966,1769499453.921455860,2026-01-27T09:37:33.920867,2026-01-27T09:37:33.921456,588.89,64,192.168.10.30,5005,
166,ok,1769499453.924352884,1769499453.924951315,2026-01-27T09:37:33.924353,2026-01-27T09:37:33.924951,598.43,64,192.168.10.30,5005,
167,ok,1769499453.927928686,1769499453.928563356,2026-01-27T09:37:33.927929,2026-01-27T09:37:33.928563,634.67,64,192.168.10.30,5005,
168,ok,1769499453.931539536,1769499453.932115316,2026-01-27T09:37:33.931540,2026-01-27T09:37:33.932115,575.78,64,192.168.10.30,5005,
169,ok,1769499453.934948444,1769499453.935471058,2026-01-27T09:37:33.934948,2026-01-27T09:37:33.935471,522.61,64,192.168.10.30,5005,
170,ok,1769499453.938323259,1769499453.938934326,2026-01-27T09:37:33.938323,2026-01-27T09:37:33.938934,611.07,64,192.168.10.30,5005,
171,ok,1769499453.941757202,1769499453.942254066,2026-01-27T09:37:33.941757,2026-01-27T09:37:33.942254,496.86,64,192.168.10.30,5005,
172,ok,1769499453.945035458,1769499453.945535421,2026-01-27T09:37:33.945035,2026-01-27T09:37:33.945535,499.96,64,192.168.10.30,5005,
173,ok,1769499453.948384762,1769499453.948952675,2026-01-27T09:37:33.948385,2026-01-27T09:37:33.948953,567.91,64,192.168.10.30,5005,
174,ok,1769499453.951839209,1769499453.952390432,2026-01-27T09:37:33.951839,2026-01-27T09:37:33.952390,551.22,64,192.168.10.30,5005,
175,ok,1769499453.955250502,1769499453.955827951,2026-01-27T09:37:33.955251,2026-01-27T09:37:33.955828,577.45,64,192.168.10.30,5005,
176,ok,1769499453.958673954,1769499453.959271193,2026-01-27T09:37:33.958674,2026-01-27T09:37:33.959271,597.24,64,192.168.10.30,5005,
177,ok,1769499453.962094545,1769499453.962643147,2026-01-27T09:37:33.962095,2026-01-27T09:37:33.962643,548.60,64,192.168.10.30,5005,
178,ok,1769499453.965503216,1769499453.966183186,2026-01-27T09:37:33.965503,2026-01-27T09:37:33.966183,679.97,64,192.168.10.30,5005,
179,ok,1769499453.969171286,1769499453.969840288,2026-01-27T09:37:33.969171,2026-01-27T09:37:33.969840,669.00,64,192.168.10.30,5005,
180,ok,1769499453.972746849,1769499453.973335981,2026-01-27T09:37:33.972747,2026-01-27T09:37:33.973336,589.13,64,192.168.10.30,5005,
181,ok,1769499453.976145983,1769499453.976711273,2026-01-27T09:37:33.976146,2026-01-27T09:37:33.976711,565.29,64,192.168.10.30,5005,
182,ok,1769499453.979557037,1769499453.980090380,2026-01-27T09:37:33.979557,2026-01-27T09:37:33.980090,533.34,64,192.168.10.30,5005,
183,ok,1769499453.982937813,1769499453.983475447,2026-01-27T09:37:33.982938,2026-01-27T09:37:33.983475,537.63,64,192.168.10.30,5005,
184,ok,1769499453.986303806,1769499453.986908436,2026-01-27T09:37:33.986304,2026-01-27T09:37:33.986908,604.63,64,192.168.10.30,5005,
185,ok,1769499453.989786148,1769499453.990322590,2026-01-27T09:37:33.989786,2026-01-27T09:37:33.990323,536.44,64,192.168.10.30,5005,
186,ok,1769499453.993169546,1769499453.993722200,2026-01-27T09:37:33.993170,2026-01-27T09:37:33.993722,552.65,64,192.168.10.30,5005,
187,ok,1769499453.996626377,1769499453.997329473,2026-01-27T09:37:33.996626,2026-01-27T09:37:33.997329,703.10,64,192.168.10.30,5005,
188,ok,1769499454.000314474,1769499454.000987291,2026-01-27T09:37:34.000314,2026-01-27T09:37:34.000987,672.82,64,192.168.10.30,5005,
189,ok,1769499454.003908396,1769499454.004495859,2026-01-27T09:37:34.003908,2026-01-27T09:37:34.004496,587.46,64,192.168.10.30,5005,
