sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
194,ok,1769522812.218301535,1769522812.218829393,2026-01-27T16:06:52.218302,2026-01-27T16:06:52.218829,527.86,64,192.168.10.30,5005,
195,ok,1769522812.221674919,1769522812.222199440,2026-01-27T16:06:52.221675,2026-01-27T16:06:52.222199,524.52,64,192.168.10.30,5005,
196,ok,1769522812.225025654,1769522812.225550890,2026-01-27T16:06:52.225026,2026-01-27T16:06:52.225551,525.24,64,192.168.10.30,5005,
197,ok,1769522812.228381872,1769522812.228923559,2026-01-27T16:06:52.228382,2026-01-27T16:06:52.228924,541.69,64,192.168.10.30,5005,
198,ok,1769522812.231738329,1769522812.232322216,2026-01-27T16:06:52.231738,2026-01-27T16:06:52.232322,583.89,64,192.168.10.30,5005,
199,ok,1769522812.235109568,1769522812.235732555,2026-01-27T16:06:52.235110,2026-01-27T16:06:52.235733,622.99,64,192.168.10.30,5005,
200,ok,1769522812.238615751,1769522812.239218712,2026-01-27T16:06:52.238616,2026-01-27T16:06:52.239219,602.96,64,192.168.10.30,5005,
201,ok,1769522812.242115259,1769522812.242751122,2026-01-27T16:06:52.242115,2026-01-27T16:06:52.242751,635.86,64,192.168.10.30,5005,
202,ok,1769522812.245733738,1769522812.246343613,2026-01-27T16:06:52.245734,2026-01-27T16:06:52.246344,609.87,64,192.168.10.30,5005,
203,ok,1769522812.249232054,1769522812.249780655,2026-01-27T16:06:52.249232,2026-01-27T16:06:52.249781,548.60,64,192.168.10.30,5005,
204,ok,1769522812.252613068,1769522812.253162146,2026-01-27T16:06:52.252613,2026-01-27T16:06:52.253162,549.08,64,192.168.10.30,5005,
205,ok,1769522812.255997896,1769522812.256571293,2026-01-27T16:06:52.255998,2026-01-27T16:06:52.256571,573.40,64,192.168.10.30,5005,
206,ok,1769522812.259389639,1769522812.259929895,2026-01-27T16:06:52.259390,2026-01-27T16:06:52.259930,540.26,64,192.168.10.30,5005,
207,ok,1769522812.262750864,1769522812.263347149,2026-01-27T16:06:52.262751,2026-01-27T16:06:52.263347,596.28,64,192.168.10.30,5005,
208,ok,1769522812.266178370,1769522812.266785383,2026-01-27T16:06:52.266178,2026-01-27T16:06:52.266785,607.01,64,192.168.10.30,5005,
209,ok,1769522812.269690275,1769522812.270282030,2026-01-27T16:06:52.269690,2026-01-27T16:06:52.270282,591.75,64,192.168.10.30,5005,
210,ok,1769522812.273291826,1769522812.273926973,2026-01-27T16:06:52.273292,2026-01-27T16:06:52.273927,635.15,64,192.168.10.30,5005,
211,ok,1769522812.276989698,1769522812.277649164,2026-01-27T16:06:52.276990,2026-01-27T16:06:52.277649,659.47,64,192.168.10.30,5005,
212,ok,1769522812.280611515,1769522812.281228304,2026-01-27T16:06:52.280612,2026-01-27T16:06:52.281228,616.79,64,192.168.10.30,5005,
213,ok,1769522812.284204483,1769522812.284868717,2026-01-27T16:06:52.284204,2026-01-27T16:06:52.284869,664.23,64,192.168.10.30,5005,
214,ok,1769522812.287799120,1769522812.288364649,2026-01-27T16:06:52.287799,2026-01-27T16:06:52.288365,565.53,64,192.168.10.30,5005,
215,ok,1769522812.291151762,1769522812.291719675,2026-01-27T16:06:52.291152,2026-01-27T16:06:52.291720,567.91,64,192.168.10.30,5005,
216,ok,1769522812.294563293,1769522812.295098305,2026-01-27T16:06:52.294563,2026-01-27T16:06:52.295098,535.01,64,192.168.10.30,5005,
217,ok,1769522812.297910213,1769522812.298423529,2026-01-27T16:06:52.297910,2026-01-27T16:06:52.298424,513.32,64,192.168.10.30,5005,
218,ok,1769522812.301238060,1769522812.301772118,2026-01-27T16:06:52.301238,2026-01-27T16:06:52.301772,534.06,64,192.168.10.30,5005,
219,ok,1769522812.304617882,1769522812.305208921,2026-01-27T16:06:52.304618,2026-01-27T16:06:52.305209,591.04,64,192.168.10.30,5005,
220,ok,1769522812.308063507,1769522812.308748960,2026-01-27T16:06:52.308064,2026-01-27T16:06:52.308749,685.45,64,192.168.10.30,5005,
221,ok,1769522812.311622858,1769522812.312223434,2026-01-27T16:06:52.311623,2026-01-27T16:06:52.312223,600.58,64,192.168.10.30,5005,
222,ok,1769522812.315096378,1769522812.315720081,2026-01-27T16:06:52.315096,2026-01-27T16:06:52.315720,623.70,64,192.168.10.30,5005,
223,ok,1769522812.318676233,1769522812.319248199,2026-01-27T16:06:52.318676,2026-01-27T16:06:52.319248,571.97,64,192.168.10.30,5005,
224,ok,1769522812.322120905,1769522812.322679996,2026-01-27T16:06:52.322121,2026-01-27T16:06:52.322680,559.09,64,192.168.10.30,5005,
225,ok,1769522812.325509310,1769522812.326044321,2026-01-27T16:06:52.325509,2026-01-27T16:06:52.326044,535.01,64,192.168.10.30,5005,
226,ok,1769522812.328860521,1769522812.329378366,2026-01-27T16:06:52.328861,2026-01-27T16:06:52.329378,517.85,64,192.168.10.30,5005,
227,ok,1769522812.332184315,1769522812.332729578,2026-01-27T16:06:52.332184,2026-01-27T16:06:52.332730,545.26,64,192.168.10.30,5005,
228,ok,1769522812.335546017,1769522812.336142302,2026-01-27T16:06:52.335546,2026-01-27T16:06:52.336142,596.28,64,192.168.10.30,5005,
229,ok,1769522812.338977337,1769522812.339614391,2026-01-27T16:06:52.338977,2026-01-27T16:06:52.339614,637.05,64,192.168.10.30,5005,
230,ok,1769522812.342476130,1769522812.343099594,2026-01-27T16:06:52.342476,2026-01-27T16:06:52.343100,623.46,64,192.168.10.30,5005,
231,ok,1769522812.346035719,1769522812.346678734,2026-01-27T16:06:52.346036,2026-01-27T16:06:52.346679,643.01,64,192.168.10.30,5005,
232,ok,1769522812.349699020,1769522812.350284576,2026-01-27T16:06:52.349699,2026-01-27T16:06:52.350285,585.56,64,192.168.10.30,5005,
233,ok,1769522812.353138924,1769522812.353677511,2026-01-27T16:06:52.353139,2026-01-27T16:06:52.353678,538.59,64,192.168.10.30,5005,
234,ok,1769522812.356519699,1769522812.357087374,2026-01-27T16:06:52.356520,2026-01-27T16:06:52.357087,567.67,64,192.168.10.30,5005,
235,ok,1769522812.359901905,1769522812.360410929,2026-01-27T16:06:52.359902,2026-01-27T16:06:52.360411,509.02,64,192.168.10.30,5005,
236,ok,1769522812.363205910,1769522812.363725424,2026-01-27T16:06:52.363206,2026-01-27T16:06:52.363725,519.51,64,192.168.10.30,5005,
237,ok,1769522812.366547108,1769522812.367164850,2026-01-27T16:06:52.366547,2026-01-27T16:06:52.367165,617.74,64,192.168.10.30,5005,
238,ok,1769522812.370010853,1769522812.370639563,2026-01-27T16:06:52.370011,2026-01-27T16:06:52.370640,628.71,64,192.168.10.30,5005,
239,ok,1769522812.373529434,1769522812.374120712,2026-01-27T16:06:52.373529,2026-01-27T16:06:52.374121,591.28,64,192.168.10.30,5005,
240,ok,1769522812.377030373,1769522812.377669334,2026-01-27T16:06:52.377030,2026-01-27T16:06:52.377669,638.96,64,192.168.10.30,5005,
241,ok,1769522812.380630016,1769522812.381217003,2026-01-27T16:06:52.380630,2026-01-27T16:06:52.381217,586.99,64,192.168.10.30,5005,
242,ok,1769522812.384102583,1769522812.384649754,2026-01-27T16:06:52.384103,2026-01-27T16:06:52.384650,547.17,64,192.168.10.30,5005,
243,ok,1769522812.387482405,1769522812.388019085,2026-01-27T16:06:52.387482,2026-01-27T16:06:52.388019,536.68,64,192.168.10.30,5005,
244,ok,1769522812.390844345,1769522812.391405344,2026-01-27T16:06:52.390844,2026-01-27T16:06:52.391405,561.00,64,192.168.10.30,5005,
245,ok,1769522812.394217491,1769522812.394730806,2026-01-27T16:06:52.394217,2026-01-27T16:06:52.394731,513.32,64,192.168.10.30,5005,
246,ok,1769522812.397573709,1769522812.398205280,2026-01-27T16:06:52.397574,2026-01-27T16:06:52.398205,631.57,64,192.168.10.30,5005,
247,ok,1769522812.401031494,1769522812.401678324,2026-01-27T16:06:52.401031,2026-01-27T16:06:52.401678,646.83,64,192.168.10.30,5005,
248,ok,1769522812.404647827,1769522812.405433178,2026-01-27T16:06:52.404648,2026-01-27T16:06:52.405433,785.35,64,192.168.10.30,5005,
249,ok,1769522812.408378124,1769522812.409299374,2026-01-27T16:06:52.408378,2026-01-27T16:06:52.409299,921.25,64,192.168.10.30,5005,
250,ok,1769522812.412299871,1769522812.412977219,2026-01-27T16:06:52.412300,2026-01-27T16:06:52.412977,677.35,64,192.168.10.30,5005,
251,ok,1769522812.415921450,1769522812.416548014,2026-01-27T16:06:52.415921,2026-01-27T16:06:52.416548,626.56,64,192.168.10.30,5005,
252,ok,1769522812.419536829,1769522812.420205832,2026-01-27T16:06:52.419537,2026-01-27T16:06:52.420206,669.00,64,192.168.10.30,5005,
253,ok,1769522812.423222065,1769522812.423828363,2026-01-27T16:06:52.423222,2026-01-27T16:06:52.423828,606.30,64,192.168.10.30,5005,
254,ok,1769522812.426702738,1769522812.427269459,2026-01-27T16:06:52.426703,2026-01-27T16:06:52.427269,566.72,64,192.168.10.30,5005,
255,ok,1769522812.430106640,1769522812.430649757,2026-01-27T16:06:52.430107,2026-01-27T16:06:52.430650,543.12,64,192.168.10.30,5005,
256,ok,1769522812.433423519,1769522812.433977127,2026-01-27T16:06:52.433424,2026-01-27T16:06:52.433977,553.61,64,192.168.10.30,5005,
257,ok,1769522812.436775684,1769522812.437363148,2026-01-27T16:06:52.436776,2026-01-27T16:06:52.437363,587.46,64,192.168.10.30,5005,
258,ok,1769522812.440204859,1769522812.440839767,2026-01-27T16:06:52.440205,2026-01-27T16:06:52.440840,634.91,64,192.168.10.30,5005,
259,ok,1769522812.443741322,1769522812.444359064,2026-01-27T16:06:52.443741,2026-01-27T16:06:52.444359,617.74,64,192.168.10.30,5005,
260,ok,1769522812.447250843,1769522812.447904587,2026-01-27T16:06:52.447251,2026-01-27T16:06:52.447905,653.74,64,192.168.10.30,5005,
261,ok,1769522812.450935364,1769522812.451602936,2026-01-27T16:06:52.450935,2026-01-27T16:06:52.451603,667.57,64,192.168.10.30,5005,
262,ok,1769522812.454583883,1769522812.455171108,2026-01-27T16:06:52.454584,2026-01-27T16:06:52.455171,587.22,64,192.168.10.30,5005,
263,ok,1769522812.458051682,1769522812.458618164,2026-01-27T16:06:52.458052,2026-01-27T16:06:52.458618,566.48,64,192.168.10.30,5005,
264,ok,1769522812.461460590,1769522812.462016106,2026-01-27T16:06:52.461461,2026-01-27T16:06:52.462016,555.52,64,192.168.10.30,5005,
265,ok,1769522812.464851379,1769522812.465393305,2026-01-27T16:06:52.464851,2026-01-27T16:06:52.465393,541.93,64,192.168.10.30,5005,
266,ok,1769522812.468193769,1769522812.468727827,2026-01-27T16:06:52.468194,2026-01-27T16:06:52.468728,534.06,64,192.168.10.30,5005,
267,ok,1769522812.471575260,1769522812.472171545,2026-01-27T16:06:52.471575,2026-01-27T16:06:52.472172,596.28,64,192.168.10.30,5005,
268,ok,1769522812.474993467,1769522812.475623131,2026-01-27T16:06:52.474993,2026-01-27T16:06:52.475623,629.66,64,192.168.10.30,5005,
269,ok,1769522812.478510380,1769522812.479120970,2026-01-27T16:06:52.478510,2026-01-27T16:06:52.479121,610.59,64,192.168.10.30,5005,
270,ok,1769522812.482132912,1769522812.482830763,2026-01-27T16:06:52.482133,2026-01-27T16:06:52.482831,697.85,64,192.168.10.30,5005,
271,ok,1769522812.485875607,1769522812.486479759,2026-01-27T16:06:52.485876,2026-01-27T16:06:52.486480,604.15,64,192.168.10.30,5005,
272,ok,1769522812.489341736,1769522812.489916325,2026-01-27T16:06:52.489342,2026-01-27T16:06:52.489916,574.59,64,192.168.10.30,5005,
273,ok,1769522812.492730618,1769522812.493290186,2026-01-27T16:06:52.492731,2026-01-27T16:06:52.493290,559.57,64,192.168.10.30,5005,
274,ok,1769522812.496108532,1769522812.496669531,2026-01-27T16:06:52.496109,2026-01-27T16:06:52.496670,561.00,64,192.168.10.30,5005,
275,ok,1769522812.499470711,1769522812.500018835,2026-01-27T16:06:52.499471,2026-01-27T16:06:52.500019,548.12,64,192.168.10.30,5005,
276,ok,1769522812.502896070,1769522812.503529549,2026-01-27T16:06:52.502896,2026-01-27T16:06:52.503530,633.48,64,192.168.10.30,5005,
277,ok,1769522812.506414890,1769522812.507027864,2026-01-27T16:06:52.506415,2026-01-27T16:06:52.507028,612.97,64,192.168.10.30,5005,
278,ok,1769522812.509905100,1769522812.510516405,2026-01-27T16:06:52.509905,2026-01-27T16:06:52.510516,611.31,64,192.168.10.30,5005,
279,ok,1769522812.513541460,1769522812.514247179,2026-01-27T16:06:52.513541,2026-01-27T16:06:52.514247,705.72,64,192.168.10.30,5005,
280,ok,1769522812.517257214,1769522812.517839432,2026-01-27T16:06:52.517257,2026-01-27T16:06:52.517839,582.22,64,192.168.10.30,5005,
281,ok,1769522812.520731449,1769522812.521329403,2026-01-27T16:06:52.520731,2026-01-27T16:06:52.521329,597.95,64,192.168.10.30,5005,
282,ok,1769522812.524181366,1769522812.524727106,2026-01-27T16:06:52.524181,2026-01-27T16:06:52.524727,545.74,64,192.168.10.30,5005,
283,ok,1769522812.527539968,1769522812.528069735,2026-01-27T16:06:52.527540,2026-01-27T16:06:52.528070,529.77,64,192.168.10.30,5005,
284,ok,1769522812.530883789,1769522812.531425714,2026-01-27T16:06:52.530884,2026-01-27T16:06:52.531426,541.93,64,192.168.10.30,5005,
285,ok,1769522812.534257650,1769522812.534843445,2026-01-27T16:06:52.534258,2026-01-27T16:06:52.534843,585.79,64,192.168.10.30,5005,
286,ok,1769522812.537752867,1769522812.538378954,2026-01-27T16:06:52.537753,2026-01-27T16:06:52.538379,626.09,64,192.168.10.30,5005,
287,ok,1769522812.541245222,1769522812.541831970,2026-01-27T16:06:52.541245,2026-01-27T16:06:52.541832,586.75,64,192.168.10.30,5005,
288,ok,1769522812.544842243,1769522812.545535803,2026-01-27T16:06:52.544842,2026-01-27T16:06:52.545536,693.56,64,192.168.10.30,5005,
289,ok,1769522812.548566818,1769522812.549176216,2026-01-27T16:06:52.548567,2026-01-27T16:06:52.549176,609.40,64,192.168.10.30,5005,
290,ok,1769522812.552042484,1769522812.552624941,2026-01-27T16:06:52.552042,2026-01-27T16:06:52.552625,582.46,64,192.168.10.30,5005,
291,ok,1769522812.555493832,1769522812.556051493,2026-01-27T16:06:52.555494,2026-01-27T16:06:52.556051,557.66,64,192.168.10.30,5005,
292,ok,1769522812.558894157,1769522812.559437037,2026-01-27T16:06:52.558894,2026-01-27T16:06:52.559437,542.88,64,192.168.10.30,5005,
293,ok,1769522812.562233448,1769522812.562782049,2026-01-27T16:06:52.562233,2026-01-27T16:06:52.562782,548.60,64,192.168.10.30,5005,
294,ok,1769522812.565636396,1769522812.566248178,2026-01-27T16:06:52.565636,2026-01-27T16:06:52.566248,611.78,64,192.168.10.30,5005,
295,ok,1769522812.569088936,1769522812.569725990,2026-01-27T16:06:52.569089,2026-01-27T16:06:52.569726,637.05,64,192.168.10.30,5005,
296,ok,1769522812.572608709,1769522812.573200941,2026-01-27T16:06:52.572609,2026-01-27T16:06:52.573201,592.23,64,192.168.10.30,5005,
297,ok,1769522812.576048851,1769522812.576701641,2026-01-27T16:06:52.576049,2026-01-27T16:06:52.576702,652.79,64,192.168.10.30,5005,
298,ok,1769522812.579675913,1769522812.580271959,2026-01-27T16:06:52.579676,2026-01-27T16:06:52.580272,596.05,64,192.168.10.30,5005,
299,ok,1769522812.583235979,1769522812.583833456,2026-01-27T16:06:52.583236,2026-01-27T16:06:52.583833,597.48,64,192.168.10.30,5005,
300,ok,1769522812.586713791,1769522812.587230206,2026-01-27T16:06:52.586714,2026-01-27T16:06:52.587230,516.41,64,192.168.10.30,5005,
301,ok,1769522812.590055227,1769522812.590521812,2026-01-27T16:06:52.590055,2026-01-27T16:06:52.590522,466.59,64,192.168.10.30,5005,
302,ok,1769522812.593306065,1769522812.593837738,2026-01-27T16:06:52.593306,2026-01-27T16:06:52.593838,531.67,64,192.168.10.30,5005,
303,ok,1769522812.596680641,1769522812.597267389,2026-01-27T16:06:52.596681,2026-01-27T16:06:52.597267,586.75,64,192.168.10.30,5005,
304,ok,1769522812.600104094,1769522812.600709438,2026-01-27T16:06:52.600104,2026-01-27T16:06:52.600709,605.34,64,192.168.10.30,5005,
305,ok,1769522812.603573561,1769522812.604198933,2026-01-27T16:06:52.603574,2026-01-27T16:06:52.604199,625.37,64,192.168.10.30,5005,
306,ok,1769522812.607146740,1769522812.607787609,2026-01-27T16:06:52.607147,2026-01-27T16:06:52.607788,640.87,64,192.168.10.30,5005,
307,ok,1769522812.610894442,1769522812.611514091,2026-01-27T16:06:52.610894,2026-01-27T16:06:52.611514,619.65,64,192.168.10.30,5005,
308,ok,1769522812.614443779,1769522812.615088940,2026-01-27T16:06:52.614444,2026-01-27T16:06:52.615089,645.16,64,192.168.10.30,5005,
309,ok,1769522812.618023157,1769522812.618695498,2026-01-27T16:06:52.618023,2026-01-27T16:06:52.618695,672.34,64,192.168.10.30,5005,
310,ok,1769522812.621646643,1769522812.622261286,2026-01-27T16:06:52.621647,2026-01-27T16:06:52.622261,614.64,64,192.168.10.30,5005,
311,ok,1769522812.625123739,1769522812.625724554,2026-01-27T16:06:52.625124,2026-01-27T16:06:52.625725,600.81,64,192.168.10.30,5005,
312,ok,1769522812.628556013,1769522812.629153728,2026-01-27T16:06:52.628556,2026-01-27T16:06:52.629154,597.72,64,192.168.10.30,5005,
313,ok,1769522812.631965876,1769522812.632543325,2026-01-27T16:06:52.631966,2026-01-27T16:06:52.632543,577.45,64,192.168.10.30,5005,
314,ok,1769522812.635361195,1769522812.635950804,2026-01-27T16:06:52.635361,2026-01-27T16:06:52.635951,589.61,64,192.168.10.30,5005,
315,ok,1769522812.638768673,1769522812.639350176,2026-01-27T16:06:52.638769,2026-01-27T16:06:52.639350,581.50,64,192.168.10.30,5005,
316,ok,1769522812.642196655,1769522812.642780066,2026-01-27T16:06:52.642197,2026-01-27T16:06:52.642780,583.41,64,192.168.10.30,5005,
317,ok,1769522812.645644426,1769522812.646255732,2026-01-27T16:06:52.645644,2026-01-27T16:06:52.646256,611.31,64,192.168.10.30,5005,
318,ok,1769522812.649197102,1769522812.649896860,2026-01-27T16:06:52.649197,2026-01-27T16:06:52.649897,699.76,64,192.168.10.30,5005,
319,ok,1769522812.652792215,1769522812.653418541,2026-01-27T16:06:52.652792,2026-01-27T16:06:52.653419,626.33,64,192.168.10.30,5005,
320,ok,1769522812.656265259,1769522812.656849861,2026-01-27T16:06:52.656265,2026-01-27T16:06:52.656850,584.60,64,192.168.10.30,5005,
321,ok,1769522812.659685612,1769522812.660281420,2026-01-27T16:06:52.659686,2026-01-27T16:06:52.660281,595.81,64,192.168.10.30,5005,
322,ok,1769522812.663054228,1769522812.663687468,2026-01-27T16:06:52.663054,2026-01-27T16:06:52.663687,633.24,64,192.168.10.30,5005,
323,ok,1769522812.666486740,1769522812.667023897,2026-01-27T16:06:52.666487,2026-01-27T16:06:52.667024,537.16,64,192.168.10.30,5005,
324,ok,1769522812.669859648,1769522812.670493364,2026-01-27T16:06:52.669860,2026-01-27T16:06:52.670493,633.72,64,192.168.10.30,5005,
325,ok,1769522812.673346281,1769522812.673967361,2026-01-27T16:06:52.673346,2026-01-27T16:06:52.673967,621.08,64,192.168.10.30,5005,
326,ok,1769522812.676794291,1769522812.677452087,2026-01-27T16:06:52.676794,2026-01-27T16:06:52.677452,657.80,64,192.168.10.30,5005,
327,ok,1769522812.680391788,1769522812.681091547,2026-01-27T16:06:52.680392,2026-01-27T16:06:52.681092,699.76,64,192.168.10.30,5005,
328,ok,1769522812.684031248,1769522812.684654474,2026-01-27T16:06:52.684031,2026-01-27T16:06:52.684654,623.23,64,192.168.10.30,5005,
329,ok,1769522812.687536716,1769522812.688141346,2026-01-27T16:06:52.687537,2026-01-27T16:06:52.688141,604.63,64,192.168.10.30,5005,
330,ok,1769522812.691090584,1769522812.691694021,2026-01-27T16:06:52.691091,2026-01-27T16:06:52.691694,603.44,64,192.168.10.30,5005,
331,ok,1769522812.694561481,1769522812.695094824,2026-01-27T16:06:52.694561,2026-01-27T16:06:52.695095,533.34,64,192.168.10.30,5005,
332,ok,1769522812.697890282,1769522812.698408604,2026-01-27T16:06:52.697890,2026-01-27T16:06:52.698409,518.32,64,192.168.10.30,5005,
333,ok,1769522812.701239109,1769522812.701836586,2026-01-27T16:06:52.701239,2026-01-27T16:06:52.701837,597.48,64,192.168.10.30,5005,
334,ok,1769522812.704701185,1769522812.705314636,2026-01-27T16:06:52.704701,2026-01-27T16:06:52.705315,613.45,64,192.168.10.30,5005,
335,ok,1769522812.708197355,1769522812.708772898,2026-01-27T16:06:52.708197,2026-01-27T16:06:52.708773,575.54,64,192.168.10.30,5005,
336,ok,1769522812.711726189,1769522812.712409973,2026-01-27T16:06:52.711726,2026-01-27T16:06:52.712410,683.78,64,192.168.10.30,5005,
337,ok,1769522812.715488672,1769522812.716111183,2026-01-27T16:06:52.715489,2026-01-27T16:06:52.716111,622.51,64,192.168.10.30,5005,
338,ok,1769522812.718986034,1769522812.719594240,2026-01-27T16:06:52.718986,2026-01-27T16:06:52.719594,608.21,64,192.168.10.30,5005,
339,ok,1769522812.722469091,1769522812.723077536,2026-01-27T16:06:52.722469,2026-01-27T16:06:52.723078,608.44,64,192.168.10.30,5005,
340,ok,1769522812.725899935,1769522812.726428509,2026-01-27T16:06:52.725900,2026-01-27T16:06:52.726429,528.57,64,192.168.10.30,5005,
341,ok,1769522812.729226589,1769522812.729788780,2026-01-27T16:06:52.729227,2026-01-27T16:06:52.729789,562.19,64,192.168.10.30,5005,
342,ok,1769522812.732664824,1769522812.733254671,2026-01-27T16:06:52.732665,2026-01-27T16:06:52.733255,589.85,64,192.168.10.30,5005,
343,ok,1769522812.736107111,1769522812.736712933,2026-01-27T16:06:52.736107,2026-01-27T16:06:52.736713,605.82,64,192.168.10.30,5005,
344,ok,1769522812.739586115,1769522812.740161419,2026-01-27T16:06:52.739586,2026-01-27T16:06:52.740161,575.30,64,192.168.10.30,5005,
345,ok,1769522812.743024349,1769522812.743696690,2026-01-27T16:06:52.743024,2026-01-27T16:06:52.743697,672.34,64,192.168.10.30,5005,
346,ok,1769522812.746752501,1769522812.747437716,2026-01-27T16:06:52.746753,2026-01-27T16:06:52.747438,685.21,64,192.168.10.30,5005,
347,ok,1769522812.750381470,1769522812.750973463,2026-01-27T16:06:52.750381,2026-01-27T16:06:52.750973,591.99,64,192.168.10.30,5005,
348,ok,1769522812.753854036,1769522812.754447222,2026-01-27T16:06:52.753854,2026-01-27T16:06:52.754447,593.19,64,192.168.10.30,5005,
349,ok,1769522812.757267952,1769522812.757809639,2026-01-27T16:06:52.757268,2026-01-27T16:06:52.757810,541.69,64,192.168.10.30,5005,
350,ok,1769522812.760606050,1769522812.761149406,2026-01-27T16:06:52.760606,2026-01-27T16:06:52.761149,543.36,64,192.168.10.30,5005,
351,ok,1769522812.763977289,1769522812.764629602,2026-01-27T16:06:52.763977,2026-01-27T16:06:52.764630,652.31,64,192.168.10.30,5005,
352,ok,1769522812.767479897,1769522812.768117905,2026-01-27T16:06:52.767480,2026-01-27T16:06:52.768118,638.01,64,192.168.10.30,5005,
353,ok,1769522812.770930767,1769522812.771598816,2026-01-27T16:06:52.770931,2026-01-27T16:06:52.771599,668.05,64,192.168.10.30,5005,
354,ok,1769522812.774700403,1769522812.775502920,2026-01-27T16:06:52.774700,2026-01-27T16:06:52.775503,802.52,64,192.168.10.30,5005,
355,ok,1769522812.778466463,1769522812.779183149,2026-01-27T16:06:52.778466,2026-01-27T16:06:52.779183,716.69,64,192.168.10.30,5005,
356,ok,1769522812.782129526,1769522812.782767057,2026-01-27T16:06:52.782130,2026-01-27T16:06:52.782767,637.53,64,192.168.10.30,5005,
357,ok,1769522812.785824299,1769522812.786540270,2026-01-27T16:06:52.785824,2026-01-27T16:06:52.786540,715.97,64,192.168.10.30,5005,
358,ok,1769522812.789642572,1769522812.790235996,2026-01-27T16:06:52.789643,2026-01-27T16:06:52.790236,593.42,64,192.168.10.30,5005,
359,ok,1769522812.793105602,1769522812.793691158,2026-01-27T16:06:52.793106,2026-01-27T16:06:52.793691,585.56,64,192.168.10.30,5005,
360,ok,1769522812.796546698,1769522812.797114372,2026-01-27T16:06:52.796547,2026-01-27T16:06:52.797114,567.67,64,192.168.10.30,5005,
361,ok,1769522812.799891472,1769522812.800413370,2026-01-27T16:06:52.799891,2026-01-27T16:06:52.800413,521.90,64,192.168.10.30,5005,
362,ok,1769522812.803210735,1769522812.803801775,2026-01-27T16:06:52.803211,2026-01-27T16:06:52.803802,591.04,64,192.168.10.30,5005,
363,ok,1769522812.806639671,1769522812.807298660,2026-01-27T16:06:52.806640,2026-01-27T16:06:52.807299,658.99,64,192.168.10.30,5005,
364,ok,1769522812.810205936,1769522812.810837746,2026-01-27T16:06:52.810206,2026-01-27T16:06:52.810838,631.81,64,192.168.10.30,5005,
365,ok,1769522812.813780308,1769522812.814424992,2026-01-27T16:06:52.813780,2026-01-27T16:06:52.814425,644.68,64,192.168.10.30,5005,
366,ok,1769522812.817433834,1769522812.818121672,2026-01-27T16:06:52.817434,2026-01-27T16:06:52.818122,687.84,64,192.168.10.30,5005,
367,ok,1769522812.821104288,1769522812.821689844,2026-01-27T16:06:52.821104,2026-01-27T16:06:52.821690,585.56,64,192.168.10.30,5005,
368,ok,1769522812.824567556,1769522812.825161695,2026-01-27T16:06:52.824568,2026-01-27T16:06:52.825162,594.14,64,192.168.10.30,5005,
369,ok,1769522812.828022003,1769522812.828619480,2026-01-27T16:06:52.828022,2026-01-27T16:06:52.828619,597.48,64,192.168.10.30,5005,
370,ok,1769522812.831432343,1769522812.831992149,2026-01-27T16:06:52.831432,2026-01-27T16:06:52.831992,559.81,64,192.168.10.30,5005,
371,ok,1769522812.834785461,1769522812.835352898,2026-01-27T16:06:52.834785,2026-01-27T16:06:52.835353,567.44,64,192.168.10.30,5005,
372,ok,1769522812.838234901,1769522812.838888168,2026-01-27T16:06:52.838235,2026-01-27T16:06:52.838888,653.27,64,192.168.10.30,5005,
373,ok,1769522812.841777802,1769522812.842404604,2026-01-27T16:06:52.841778,2026-01-27T16:06:52.842405,626.80,64,192.168.10.30,5005,
374,ok,1769522812.845268488,1769522812.845883131,2026-01-27T16:06:52.845268,2026-01-27T16:06:52.845883,614.64,64,192.168.10.30,5005,
375,ok,1769522812.848894358,1769522812.849602222,2026-01-27T16:06:52.848894,2026-01-27T16:06:52.849602,707.86,64,192.168.10.30,5005,
376,ok,1769522812.852589846,1769522812.853210926,2026-01-27T16:06:52.852590,2026-01-27T16:06:52.853211,621.08,64,192.168.10.30,5005,
377,ok,1769522812.856099129,1769522812.856676817,2026-01-27T16:06:52.856099,2026-01-27T16:06:52.856677,577.69,64,192.168.10.30,5005,
378,ok,1769522812.859497786,1769522812.860042334,2026-01-27T16:06:52.859498,2026-01-27T16:06:52.860042,544.55,64,192.168.10.30,5005,
379,ok,1769522812.862883568,1769522812.863412380,2026-01-27T16:06:52.862884,2026-01-27T16:06:52.863412,528.81,64,192.168.10.30,5005,
380,ok,1769522812.866211653,1769522812.866745234,2026-01-27T16:06:52.866212,2026-01-27T16:06:52.866745,533.58,64,192.168.10.30,5005,
381,ok,1769522812.869619608,1769522812.870265007,2026-01-27T16:06:52.869620,2026-01-27T16:06:52.870265,645.40,64,192.168.10.30,5005,
382,ok,1769522812.873132467,1769522812.873769999,2026-01-27T16:06:52.873132,2026-01-27T16:06:52.873770,637.53,64,192.168.10.30,5005,
383,ok,1769522812.876662016,1769522812.877259970,2026-01-27T16:06:52.876662,2026-01-27T16:06:52.877260,597.95,64,192.168.10.30,5005,
