sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
186,ok,1769521223.782289505,1769521223.782904148,2026-01-27T15:40:23.782290,2026-01-27T15:40:23.782904,614.64,64,192.168.10.30,5005,
187,ok,1769521223.785771847,1769521223.786394119,2026-01-27T15:40:23.785772,2026-01-27T15:40:23.786394,622.27,64,192.168.10.30,5005,
188,ok,1769521223.789239883,1769521223.789847374,2026-01-27T15:40:23.789240,2026-01-27T15:40:23.789847,607.49,64,192.168.10.30,5005,
189,ok,1769521223.792693615,1769521223.793273449,2026-01-27T15:40:23.792694,2026-01-27T15:40:23.793273,579.83,64,192.168.10.30,5005,
190,ok,1769521223.796109200,1769521223.796711683,2026-01-27T15:40:23.796109,2026-01-27T15:40:23.796712,602.48,64,192.168.10.30,5005,
191,ok,1769521223.799566746,1769521223.800173521,2026-01-27T15:40:23.799567,2026-01-27T15:40:23.800174,606.78,64,192.168.10.30,5005,
192,ok,1769521223.803028584,1769521223.803636789,2026-01-27T15:40:23.803029,2026-01-27T15:40:23.803637,608.21,64,192.168.10.30,5005,
193,ok,1769521223.806547165,1769521223.807240486,2026-01-27T15:40:23.806547,2026-01-27T15:40:23.807240,693.32,64,192.168.10.30,5005,
194,ok,1769521223.810171843,1769521223.810890436,2026-01-27T15:40:23.810172,2026-01-27T15:40:23.810890,718.59,64,192.168.10.30,5005,
195,ok,1769521223.813807249,1769521223.814406395,2026-01-27T15:40:23.813807,2026-01-27T15:40:23.814406,599.15,64,192.168.10.30,5005,
196,ok,1769521223.817237616,1769521223.817823648,2026-01-27T15:40:23.817238,2026-01-27T15:40:23.817824,586.03,64,192.168.10.30,5005,
197,ok,1769521223.820661783,1769521223.821230888,2026-01-27T15:40:23.820662,2026-01-27T15:40:23.821231,569.11,64,192.168.10.30,5005,
198,ok,1769521223.824039459,1769521223.824608564,2026-01-27T15:40:23.824039,2026-01-27T15:40:23.824609,569.11,64,192.168.10.30,5005,
199,ok,1769521223.827430964,1769521223.827998161,2026-01-27T15:40:23.827431,2026-01-27T15:40:23.827998,567.20,64,192.168.10.30,5005,
200,ok,1769521223.830834150,1769521223.831485271,2026-01-27T15:40:23.830834,2026-01-27T15:40:23.831485,651.12,64,192.168.10.30,5005,
201,ok,1769521223.834370852,1769521223.834992170,2026-01-27T15:40:23.834371,2026-01-27T15:40:23.834992,621.32,64,192.168.10.30,5005,
202,ok,1769521223.837907314,1769521223.838554859,2026-01-27T15:40:23.837907,2026-01-27T15:40:23.838555,647.54,64,192.168.10.30,5005,
203,ok,1769521223.841413736,1769521223.842116594,2026-01-27T15:40:23.841414,2026-01-27T15:40:23.842117,702.86,64,192.168.10.30,5005,
204,ok,1769521223.845024109,1769521223.845628262,2026-01-27T15:40:23.845024,2026-01-27T15:40:23.845628,604.15,64,192.168.10.30,5005,
205,ok,1769521223.848421812,1769521223.849035978,2026-01-27T15:40:23.848422,2026-01-27T15:40:23.849036,614.17,64,192.168.10.30,5005,
206,ok,1769521223.851874828,1769521223.852496386,2026-01-27T15:40:23.851875,2026-01-27T15:40:23.852496,621.56,64,192.168.10.30,5005,
207,ok,1769521223.855303764,1769521223.855898619,2026-01-27T15:40:23.855304,2026-01-27T15:40:23.855899,594.85,64,192.168.10.30,5005,
208,ok,1769521223.858726501,1769521223.859338760,2026-01-27T15:40:23.858727,2026-01-27T15:40:23.859339,612.26,64,192.168.10.30,5005,
209,ok,1769521223.862183571,1769521223.862799168,2026-01-27T15:40:23.862184,2026-01-27T15:40:23.862799,615.60,64,192.168.10.30,5005,
210,ok,1769521223.865695238,1769521223.866286755,2026-01-27T15:40:23.865695,2026-01-27T15:40:23.866287,591.52,64,192.168.10.30,5005,
211,ok,1769521223.869293928,1769521223.870067358,2026-01-27T15:40:23.869294,2026-01-27T15:40:23.870067,773.43,64,192.168.10.30,5005,
212,ok,1769521223.872986317,1769521223.873560429,2026-01-27T15:40:23.872986,2026-01-27T15:40:23.873560,574.11,64,192.168.10.30,5005,
213,ok,1769521223.876475334,1769521223.877170801,2026-01-27T15:40:23.876475,2026-01-27T15:40:23.877171,695.47,64,192.168.10.30,5005,
214,ok,1769521223.880148411,1769521223.880793095,2026-01-27T15:40:23.880148,2026-01-27T15:40:23.880793,644.68,64,192.168.10.30,5005,
215,ok,1769521223.883731127,1769521223.884337187,2026-01-27T15:40:23.883731,2026-01-27T15:40:23.884337,606.06,64,192.168.10.30,5005,
216,ok,1769521223.887143135,1769521223.887767315,2026-01-27T15:40:23.887143,2026-01-27T15:40:23.887767,624.18,64,192.168.10.30,5005,
217,ok,1769521223.890600920,1769521223.891182899,2026-01-27T15:40:23.890601,2026-01-27T15:40:23.891183,581.98,64,192.168.10.30,5005,
218,ok,1769521223.894018412,1769521223.894615412,2026-01-27T15:40:23.894018,2026-01-27T15:40:23.894615,597.00,64,192.168.10.30,5005,
219,ok,1769521223.897448301,1769521223.897995472,2026-01-27T15:40:23.897448,2026-01-27T15:40:23.897995,547.17,64,192.168.10.30,5005,
220,ok,1769521223.900883675,1769521223.901508093,2026-01-27T15:40:23.900884,2026-01-27T15:40:23.901508,624.42,64,192.168.10.30,5005,
221,ok,1769521223.904397726,1769521223.905017376,2026-01-27T15:40:23.904398,2026-01-27T15:40:23.905017,619.65,64,192.168.10.30,5005,
222,ok,1769521223.907955885,1769521223.908674955,2026-01-27T15:40:23.907956,2026-01-27T15:40:23.908675,719.07,64,192.168.10.30,5005,
223,ok,1769521223.911624670,1769521223.912200451,2026-01-27T15:40:23.911625,2026-01-27T15:40:23.912200,575.78,64,192.168.10.30,5005,
224,ok,1769521223.915035486,1769521223.915585756,2026-01-27T15:40:23.915035,2026-01-27T15:40:23.915586,550.27,64,192.168.10.30,5005,
225,ok,1769521223.918442488,1769521223.919001818,2026-01-27T15:40:23.918442,2026-01-27T15:40:23.919002,559.33,64,192.168.10.30,5005,
226,ok,1769521223.921888590,1769521223.922425032,2026-01-27T15:40:23.921889,2026-01-27T15:40:23.922425,536.44,64,192.168.10.30,5005,
227,ok,1769521223.925251245,1769521223.925797701,2026-01-27T15:40:23.925251,2026-01-27T15:40:23.925798,546.46,64,192.168.10.30,5005,
228,ok,1769521223.928622246,1769521223.929190874,2026-01-27T15:40:23.928622,2026-01-27T15:40:23.929191,568.63,64,192.168.10.30,5005,
229,ok,1769521223.932043552,1769521223.932638884,2026-01-27T15:40:23.932044,2026-01-27T15:40:23.932639,595.33,64,192.168.10.30,5005,
230,ok,1769521223.935540676,1769521223.936133146,2026-01-27T15:40:23.935541,2026-01-27T15:40:23.936133,592.47,64,192.168.10.30,5005,
231,ok,1769521223.938998461,1769521223.939629316,2026-01-27T15:40:23.938998,2026-01-27T15:40:23.939629,630.86,64,192.168.10.30,5005,
232,ok,1769521223.942583799,1769521223.943226814,2026-01-27T15:40:23.942584,2026-01-27T15:40:23.943227,643.01,64,192.168.10.30,5005,
233,ok,1769521223.946172953,1769521223.946775198,2026-01-27T15:40:23.946173,2026-01-27T15:40:23.946775,602.25,64,192.168.10.30,5005,
234,ok,1769521223.949661493,1769521223.950270891,2026-01-27T15:40:23.949661,2026-01-27T15:40:23.950271,609.40,64,192.168.10.30,5005,
235,ok,1769521223.953187466,1769521223.953793287,2026-01-27T15:40:23.953187,2026-01-27T15:40:23.953793,605.82,64,192.168.10.30,5005,
236,ok,1769521223.956629038,1769521223.957229853,2026-01-27T15:40:23.956629,2026-01-27T15:40:23.957230,600.81,64,192.168.10.30,5005,
237,ok,1769521223.960037470,1769521223.960611105,2026-01-27T15:40:23.960037,2026-01-27T15:40:23.960611,573.64,64,192.168.10.30,5005,
238,ok,1769521223.963400364,1769521223.963994980,2026-01-27T15:40:23.963400,2026-01-27T15:40:23.963995,594.62,64,192.168.10.30,5005,
239,ok,1769521223.966895580,1769521223.967544079,2026-01-27T15:40:23.966896,2026-01-27T15:40:23.967544,648.50,64,192.168.10.30,5005,
240,ok,1769521223.970449209,1769521223.971112251,2026-01-27T15:40:23.970449,2026-01-27T15:40:23.971112,663.04,64,192.168.10.30,5005,
241,ok,1769521223.974000931,1769521223.974704266,2026-01-27T15:40:23.974001,2026-01-27T15:40:23.974704,703.33,64,192.168.10.30,5005,
242,ok,1769521223.977654696,1769521223.978264093,2026-01-27T15:40:23.977655,2026-01-27T15:40:23.978264,609.40,64,192.168.10.30,5005,
243,ok,1769521223.981092691,1769521223.981652975,2026-01-27T15:40:23.981093,2026-01-27T15:40:23.981653,560.28,64,192.168.10.30,5005,
244,ok,1769521223.984505892,1769521223.985112429,2026-01-27T15:40:23.984506,2026-01-27T15:40:23.985112,606.54,64,192.168.10.30,5005,
245,ok,1769521223.987935781,1769521223.988516569,2026-01-27T15:40:23.987936,2026-01-27T15:40:23.988517,580.79,64,192.168.10.30,5005,
246,ok,1769521223.991398573,1769521223.991979122,2026-01-27T15:40:23.991399,2026-01-27T15:40:23.991979,580.55,64,192.168.10.30,5005,
247,ok,1769521223.994835854,1769521223.995492458,2026-01-27T15:40:23.994836,2026-01-27T15:40:23.995492,656.60,64,192.168.10.30,5005,
248,ok,1769521223.998385191,1769521223.998993397,2026-01-27T15:40:23.998385,2026-01-27T15:40:23.998993,608.21,64,192.168.10.30,5005,
249,ok,1769521224.002028704,1769521224.002837181,2026-01-27T15:40:24.002029,2026-01-27T15:40:24.002837,808.48,64,192.168.10.30,5005,
250,ok,1769521224.005810499,1769521224.006449938,2026-01-27T15:40:24.005810,2026-01-27T15:40:24.006450,639.44,64,192.168.10.30,5005,
251,ok,1769521224.009335995,1769521224.010000706,2026-01-27T15:40:24.009336,2026-01-27T15:40:24.010001,664.71,64,192.168.10.30,5005,
252,ok,1769521224.012970448,1769521224.013611078,2026-01-27T15:40:24.012970,2026-01-27T15:40:24.013611,640.63,64,192.168.10.30,5005,
253,ok,1769521224.016502857,1769521224.017111301,2026-01-27T15:40:24.016503,2026-01-27T15:40:24.017111,608.44,64,192.168.10.30,5005,
254,ok,1769521224.019956589,1769521224.020596266,2026-01-27T15:40:24.019957,2026-01-27T15:40:24.020596,639.68,64,192.168.10.30,5005,
255,ok,1769521224.023419142,1769521224.023977280,2026-01-27T15:40:24.023419,2026-01-27T15:40:24.023977,558.14,64,192.168.10.30,5005,
256,ok,1769521224.026785851,1769521224.027394056,2026-01-27T15:40:24.026786,2026-01-27T15:40:24.027394,608.21,64,192.168.10.30,5005,
257,ok,1769521224.030220747,1769521224.030824184,2026-01-27T15:40:24.030221,2026-01-27T15:40:24.030824,603.44,64,192.168.10.30,5005,
258,ok,1769521224.033702135,1769521224.034341097,2026-01-27T15:40:24.033702,2026-01-27T15:40:24.034341,638.96,64,192.168.10.30,5005,
259,ok,1769521224.037226200,1769521224.037822247,2026-01-27T15:40:24.037226,2026-01-27T15:40:24.037822,596.05,64,192.168.10.30,5005,
260,ok,1769521224.040756464,1769521224.041429996,2026-01-27T15:40:24.040756,2026-01-27T15:40:24.041430,673.53,64,192.168.10.30,5005,
261,ok,1769521224.044419527,1769521224.045089006,2026-01-27T15:40:24.044420,2026-01-27T15:40:24.045089,669.48,64,192.168.10.30,5005,
262,ok,1769521224.048000574,1769521224.048629045,2026-01-27T15:40:24.048001,2026-01-27T15:40:24.048629,628.47,64,192.168.10.30,5005,
263,ok,1769521224.051477432,1769521224.052083254,2026-01-27T15:40:24.051477,2026-01-27T15:40:24.052083,605.82,64,192.168.10.30,5005,
264,ok,1769521224.054913759,1769521224.055503368,2026-01-27T15:40:24.054914,2026-01-27T15:40:24.055503,589.61,64,192.168.10.30,5005,
265,ok,1769521224.058314085,1769521224.058908939,2026-01-27T15:40:24.058314,2026-01-27T15:40:24.058909,594.85,64,192.168.10.30,5005,
266,ok,1769521224.061735392,1769521224.062328577,2026-01-27T15:40:24.061735,2026-01-27T15:40:24.062329,593.19,64,192.168.10.30,5005,
267,ok,1769521224.065169096,1769521224.065778494,2026-01-27T15:40:24.065169,2026-01-27T15:40:24.065778,609.40,64,192.168.10.30,5005,
268,ok,1769521224.068653822,1769521224.069235563,2026-01-27T15:40:24.068654,2026-01-27T15:40:24.069236,581.74,64,192.168.10.30,5005,
269,ok,1769521224.072174549,1769521224.072883368,2026-01-27T15:40:24.072175,2026-01-27T15:40:24.072883,708.82,64,192.168.10.30,5005,
270,ok,1769521224.075852633,1769521224.076526642,2026-01-27T15:40:24.075853,2026-01-27T15:40:24.076527,674.01,64,192.168.10.30,5005,
271,ok,1769521224.079407215,1769521224.080010414,2026-01-27T15:40:24.079407,2026-01-27T15:40:24.080010,603.20,64,192.168.10.30,5005,
272,ok,1769521224.082805157,1769521224.083446741,2026-01-27T15:40:24.082805,2026-01-27T15:40:24.083447,641.58,64,192.168.10.30,5005,
273,ok,1769521224.086261749,1769521224.086835384,2026-01-27T15:40:24.086262,2026-01-27T15:40:24.086835,573.64,64,192.168.10.30,5005,
274,ok,1769521224.089673042,1769521224.090233803,2026-01-27T15:40:24.089673,2026-01-27T15:40:24.090234,560.76,64,192.168.10.30,5005,
275,ok,1769521224.093050957,1769521224.093634129,2026-01-27T15:40:24.093051,2026-01-27T15:40:24.093634,583.17,64,192.168.10.30,5005,
276,ok,1769521224.096522808,1769521224.097123384,2026-01-27T15:40:24.096523,2026-01-27T15:40:24.097123,600.58,64,192.168.10.30,5005,
277,ok,1769521224.099989414,1769521224.100783587,2026-01-27T15:40:24.099989,2026-01-27T15:40:24.100784,794.17,64,192.168.10.30,5005,
278,ok,1769521224.103706121,1769521224.104481936,2026-01-27T15:40:24.103706,2026-01-27T15:40:24.104482,775.81,64,192.168.10.30,5005,
279,ok,1769521224.107438326,1769521224.108082771,2026-01-27T15:40:24.107438,2026-01-27T15:40:24.108083,644.45,64,192.168.10.30,5005,
280,ok,1769521224.111093044,1769521224.111786604,2026-01-27T15:40:24.111093,2026-01-27T15:40:24.111787,693.56,64,192.168.10.30,5005,
281,ok,1769521224.114714146,1769521224.115381479,2026-01-27T15:40:24.114714,2026-01-27T15:40:24.115381,667.33,64,192.168.10.30,5005,
282,ok,1769521224.118246078,1769521224.118882418,2026-01-27T15:40:24.118246,2026-01-27T15:40:24.118882,636.34,64,192.168.10.30,5005,
283,ok,1769521224.121757269,1769521224.122345209,2026-01-27T15:40:24.121757,2026-01-27T15:40:24.122345,587.94,64,192.168.10.30,5005,
284,ok,1769521224.125171900,1769521224.125748396,2026-01-27T15:40:24.125172,2026-01-27T15:40:24.125748,576.50,64,192.168.10.30,5005,
285,ok,1769521224.128584146,1769521224.129163742,2026-01-27T15:40:24.128584,2026-01-27T15:40:24.129164,579.60,64,192.168.10.30,5005,
286,ok,1769521224.132021427,1769521224.132663965,2026-01-27T15:40:24.132021,2026-01-27T15:40:24.132664,642.54,64,192.168.10.30,5005,
287,ok,1769521224.135558605,1769521224.136184931,2026-01-27T15:40:24.135559,2026-01-27T15:40:24.136185,626.33,64,192.168.10.30,5005,
288,ok,1769521224.139048338,1769521224.139692307,2026-01-27T15:40:24.139048,2026-01-27T15:40:24.139692,643.97,64,192.168.10.30,5005,
289,ok,1769521224.142683506,1769521224.143406153,2026-01-27T15:40:24.142684,2026-01-27T15:40:24.143406,722.65,64,192.168.10.30,5005,
290,ok,1769521224.146315813,1769521224.146923780,2026-01-27T15:40:24.146316,2026-01-27T15:40:24.146924,607.97,64,192.168.10.30,5005,
291,ok,1769521224.149736643,1769521224.150336266,2026-01-27T15:40:24.149737,2026-01-27T15:40:24.150336,599.62,64,192.168.10.30,5005,
292,ok,1769521224.153183460,1769521224.153765678,2026-01-27T15:40:24.153183,2026-01-27T15:40:24.153766,582.22,64,192.168.10.30,5005,
293,ok,1769521224.156606674,1769521224.157180309,2026-01-27T15:40:24.156607,2026-01-27T15:40:24.157180,573.64,64,192.168.10.30,5005,
294,ok,1769521224.160007477,1769521224.160608292,2026-01-27T15:40:24.160007,2026-01-27T15:40:24.160608,600.81,64,192.168.10.30,5005,
295,ok,1769521224.163461208,1769521224.164009809,2026-01-27T15:40:24.163461,2026-01-27T15:40:24.164010,548.60,64,192.168.10.30,5005,
296,ok,1769521224.166944265,1769521224.167556286,2026-01-27T15:40:24.166944,2026-01-27T15:40:24.167556,612.02,64,192.168.10.30,5005,
297,ok,1769521224.170491457,1769521224.171138287,2026-01-27T15:40:24.170491,2026-01-27T15:40:24.171138,646.83,64,192.168.10.30,5005,
298,ok,1769521224.174110413,1769521224.174776077,2026-01-27T15:40:24.174110,2026-01-27T15:40:24.174776,665.66,64,192.168.10.30,5005,
299,ok,1769521224.177714348,1769521224.178308964,2026-01-27T15:40:24.177714,2026-01-27T15:40:24.178309,594.62,64,192.168.10.30,5005,
300,ok,1769521224.181154728,1769521224.181769133,2026-01-27T15:40:24.181155,2026-01-27T15:40:24.181769,614.40,64,192.168.10.30,5005,
301,ok,1769521224.184626102,1769521224.185205221,2026-01-27T15:40:24.184626,2026-01-27T15:40:24.185205,579.12,64,192.168.10.30,5005,
302,ok,1769521224.188030720,1769521224.188601971,2026-01-27T15:40:24.188031,2026-01-27T15:40:24.188602,571.25,64,192.168.10.30,5005,
303,ok,1769521224.191454649,1769521224.192075968,2026-01-27T15:40:24.191455,2026-01-27T15:40:24.192076,621.32,64,192.168.10.30,5005,
304,ok,1769521224.194952965,1769521224.195599079,2026-01-27T15:40:24.194953,2026-01-27T15:40:24.195599,646.11,64,192.168.10.30,5005,
305,ok,1769521224.198501110,1769521224.199070215,2026-01-27T15:40:24.198501,2026-01-27T15:40:24.199070,569.11,64,192.168.10.30,5005,
306,ok,1769521224.202134371,1769521224.202756166,2026-01-27T15:40:24.202134,2026-01-27T15:40:24.202756,621.80,64,192.168.10.30,5005,
307,ok,1769521224.205924034,1769521224.206559658,2026-01-27T15:40:24.205924,2026-01-27T15:40:24.206560,635.62,64,192.168.10.30,5005,
308,ok,1769521224.209502935,1769521224.210155249,2026-01-27T15:40:24.209503,2026-01-27T15:40:24.210155,652.31,64,192.168.10.30,5005,
309,ok,1769521224.213090420,1769521224.213746786,2026-01-27T15:40:24.213090,2026-01-27T15:40:24.213747,656.37,64,192.168.10.30,5005,
310,ok,1769521224.216647863,1769521224.217272997,2026-01-27T15:40:24.216648,2026-01-27T15:40:24.217273,625.13,64,192.168.10.30,5005,
311,ok,1769521224.220101833,1769521224.220718145,2026-01-27T15:40:24.220102,2026-01-27T15:40:24.220718,616.31,64,192.168.10.30,5005,
312,ok,1769521224.223540545,1769521224.224136353,2026-01-27T15:40:24.223541,2026-01-27T15:40:24.224136,595.81,64,192.168.10.30,5005,
313,ok,1769521224.226974726,1769521224.227581263,2026-01-27T15:40:24.226975,2026-01-27T15:40:24.227581,606.54,64,192.168.10.30,5005,
314,ok,1769521224.230414391,1769521224.230995893,2026-01-27T15:40:24.230414,2026-01-27T15:40:24.230996,581.50,64,192.168.10.30,5005,
315,ok,1769521224.233845711,1769521224.234469891,2026-01-27T15:40:24.233846,2026-01-27T15:40:24.234470,624.18,64,192.168.10.30,5005,
316,ok,1769521224.237327337,1769521224.237970591,2026-01-27T15:40:24.237327,2026-01-27T15:40:24.237971,643.25,64,192.168.10.30,5005,
317,ok,1769521224.240854263,1769521224.241536140,2026-01-27T15:40:24.240854,2026-01-27T15:40:24.241536,681.88,64,192.168.10.30,5005,
318,ok,1769521224.244477510,1769521224.245150089,2026-01-27T15:40:24.244478,2026-01-27T15:40:24.245150,672.58,64,192.168.10.30,5005,
319,ok,1769521224.248055696,1769521224.248669147,2026-01-27T15:40:24.248056,2026-01-27T15:40:24.248669,613.45,64,192.168.10.30,5005,
320,ok,1769521224.251498699,1769521224.252124310,2026-01-27T15:40:24.251499,2026-01-27T15:40:24.252124,625.61,64,192.168.10.30,5005,
321,ok,1769521224.254987001,1769521224.255584240,2026-01-27T15:40:24.254987,2026-01-27T15:40:24.255584,597.24,64,192.168.10.30,5005,
322,ok,1769521224.258393288,1769521224.258990526,2026-01-27T15:40:24.258393,2026-01-27T15:40:24.258991,597.24,64,192.168.10.30,5005,
323,ok,1769521224.261823177,1769521224.262438059,2026-01-27T15:40:24.261823,2026-01-27T15:40:24.262438,614.88,64,192.168.10.30,5005,
324,ok,1769521224.265265226,1769521224.265891790,2026-01-27T15:40:24.265265,2026-01-27T15:40:24.265892,626.56,64,192.168.10.30,5005,
325,ok,1769521224.268778801,1769521224.269388437,2026-01-27T15:40:24.268779,2026-01-27T15:40:24.269388,609.64,64,192.168.10.30,5005,
326,ok,1769521224.272262573,1769521224.272917271,2026-01-27T15:40:24.272263,2026-01-27T15:40:24.272917,654.70,64,192.168.10.30,5005,
327,ok,1769521224.275878668,1769521224.276603937,2026-01-27T15:40:24.275879,2026-01-27T15:40:24.276604,725.27,64,192.168.10.30,5005,
328,ok,1769521224.279510260,1769521224.280115128,2026-01-27T15:40:24.279510,2026-01-27T15:40:24.280115,604.87,64,192.168.10.30,5005,
329,ok,1769521224.282923698,1769521224.283537865,2026-01-27T15:40:24.282924,2026-01-27T15:40:24.283538,614.17,64,192.168.10.30,5005,
330,ok,1769521224.286352158,1769521224.286940098,2026-01-27T15:40:24.286352,2026-01-27T15:40:24.286940,587.94,64,192.168.10.30,5005,
331,ok,1769521224.289755583,1769521224.290330172,2026-01-27T15:40:24.289756,2026-01-27T15:40:24.290330,574.59,64,192.168.10.30,5005,
332,ok,1769521224.293151855,1769521224.293740511,2026-01-27T15:40:24.293152,2026-01-27T15:40:24.293741,588.66,64,192.168.10.30,5005,
333,ok,1769521224.296596289,1769521224.297214508,2026-01-27T15:40:24.296596,2026-01-27T15:40:24.297215,618.22,64,192.168.10.30,5005,
334,ok,1769521224.300086021,1769521224.300857306,2026-01-27T15:40:24.300086,2026-01-27T15:40:24.300857,771.28,64,192.168.10.30,5005,
335,ok,1769521224.303780794,1769521224.304574728,2026-01-27T15:40:24.303781,2026-01-27T15:40:24.304575,793.93,64,192.168.10.30,5005,
336,ok,1769521224.307467699,1769521224.308097124,2026-01-27T15:40:24.307468,2026-01-27T15:40:24.308097,629.43,64,192.168.10.30,5005,
337,ok,1769521224.311029673,1769521224.311719894,2026-01-27T15:40:24.311030,2026-01-27T15:40:24.311720,690.22,64,192.168.10.30,5005,
338,ok,1769521224.314715862,1769521224.315351009,2026-01-27T15:40:24.314716,2026-01-27T15:40:24.315351,635.15,64,192.168.10.30,5005,
339,ok,1769521224.318242311,1769521224.318893671,2026-01-27T15:40:24.318242,2026-01-27T15:40:24.318894,651.36,64,192.168.10.30,5005,
340,ok,1769521224.321763754,1769521224.322337866,2026-01-27T15:40:24.321764,2026-01-27T15:40:24.322338,574.11,64,192.168.10.30,5005,
341,ok,1769521224.325167418,1769521224.325735331,2026-01-27T15:40:24.325167,2026-01-27T15:40:24.325735,567.91,64,192.168.10.30,5005,
342,ok,1769521224.328585386,1769521224.329146862,2026-01-27T15:40:24.328585,2026-01-27T15:40:24.329147,561.48,64,192.168.10.30,5005,
343,ok,1769521224.331992865,1769521224.332632065,2026-01-27T15:40:24.331993,2026-01-27T15:40:24.332632,639.20,64,192.168.10.30,5005,
344,ok,1769521224.335511446,1769521224.336122990,2026-01-27T15:40:24.335511,2026-01-27T15:40:24.336123,611.54,64,192.168.10.30,5005,
345,ok,1769521224.338979006,1769521224.339632988,2026-01-27T15:40:24.338979,2026-01-27T15:40:24.339633,653.98,64,192.168.10.30,5005,
346,ok,1769521224.342593431,1769521224.343294859,2026-01-27T15:40:24.342593,2026-01-27T15:40:24.343295,701.43,64,192.168.10.30,5005,
347,ok,1769521224.346227169,1769521224.346893072,2026-01-27T15:40:24.346227,2026-01-27T15:40:24.346893,665.90,64,192.168.10.30,5005,
348,ok,1769521224.349691629,1769521224.350306034,2026-01-27T15:40:24.349692,2026-01-27T15:40:24.350306,614.40,64,192.168.10.30,5005,
349,ok,1769521224.353138447,1769521224.353735685,2026-01-27T15:40:24.353138,2026-01-27T15:40:24.353736,597.24,64,192.168.10.30,5005,
350,ok,1769521224.356555223,1769521224.357101679,2026-01-27T15:40:24.356555,2026-01-27T15:40:24.357102,546.46,64,192.168.10.30,5005,
351,ok,1769521224.359909296,1769521224.360505819,2026-01-27T15:40:24.359909,2026-01-27T15:40:24.360506,596.52,64,192.168.10.30,5005,
352,ok,1769521224.363331318,1769521224.363930702,2026-01-27T15:40:24.363331,2026-01-27T15:40:24.363931,599.38,64,192.168.10.30,5005,
353,ok,1769521224.366796732,1769521224.367470026,2026-01-27T15:40:24.366797,2026-01-27T15:40:24.367470,673.29,64,192.168.10.30,5005,
354,ok,1769521224.370364428,1769521224.371109009,2026-01-27T15:40:24.370364,2026-01-27T15:40:24.371109,744.58,64,192.168.10.30,5005,
355,ok,1769521224.374086380,1769521224.374819279,2026-01-27T15:40:24.374086,2026-01-27T15:40:24.374819,732.90,64,192.168.10.30,5005,
356,ok,1769521224.377771854,1769521224.378332376,2026-01-27T15:40:24.377772,2026-01-27T15:40:24.378332,560.52,64,192.168.10.30,5005,
357,ok,1769521224.381166935,1769521224.381754398,2026-01-27T15:40:24.381167,2026-01-27T15:40:24.381754,587.46,64,192.168.10.30,5005,
358,ok,1769521224.384589672,1769521224.385211945,2026-01-27T15:40:24.384590,2026-01-27T15:40:24.385212,622.27,64,192.168.10.30,5005,
359,ok,1769521224.388024807,1769521224.388644457,2026-01-27T15:40:24.388025,2026-01-27T15:40:24.388644,619.65,64,192.168.10.30,5005,
360,ok,1769521224.391458511,1769521224.392074585,2026-01-27T15:40:24.391459,2026-01-27T15:40:24.392075,616.07,64,192.168.10.30,5005,
361,ok,1769521224.394931316,1769521224.395563841,2026-01-27T15:40:24.394931,2026-01-27T15:40:24.395564,632.52,64,192.168.10.30,5005,
362,ok,1769521224.398444176,1769521224.399109364,2026-01-27T15:40:24.398444,2026-01-27T15:40:24.399109,665.19,64,192.168.10.30,5005,
363,ok,1769521224.402161837,1769521224.402789354,2026-01-27T15:40:24.402162,2026-01-27T15:40:24.402789,627.52,64,192.168.10.30,5005,
364,ok,1769521224.405888796,1769521224.406526804,2026-01-27T15:40:24.405889,2026-01-27T15:40:24.406527,638.01,64,192.168.10.30,5005,
365,ok,1769521224.409458160,1769521224.410076141,2026-01-27T15:40:24.409458,2026-01-27T15:40:24.410076,617.98,64,192.168.10.30,5005,
366,ok,1769521224.412984848,1769521224.413598776,2026-01-27T15:40:24.412985,2026-01-27T15:40:24.413599,613.93,64,192.168.10.30,5005,
367,ok,1769521224.416510820,1769521224.417107105,2026-01-27T15:40:24.416511,2026-01-27T15:40:24.417107,596.28,64,192.168.10.30,5005,
368,ok,1769521224.419994354,1769521224.420633554,2026-01-27T15:40:24.419994,2026-01-27T15:40:24.420634,639.20,64,192.168.10.30,5005,
369,ok,1769521224.423475027,1769521224.424039602,2026-01-27T15:40:24.423475,2026-01-27T15:40:24.424040,564.58,64,192.168.10.30,5005,
370,ok,1769521224.426890135,1769521224.427436352,2026-01-27T15:40:24.426890,2026-01-27T15:40:24.427436,546.22,64,192.168.10.30,5005,
371,ok,1769521224.430286407,1769521224.430877209,2026-01-27T15:40:24.430286,2026-01-27T15:40:24.430877,590.80,64,192.168.10.30,5005,
372,ok,1769521224.433736086,1769521224.434353828,2026-01-27T15:40:24.433736,2026-01-27T15:40:24.434354,617.74,64,192.168.10.30,5005,
373,ok,1769521224.437231302,1769521224.437886715,2026-01-27T15:40:24.437231,2026-01-27T15:40:24.437887,655.41,64,192.168.10.30,5005,
374,ok,1769521224.440785885,1769521224.441444635,2026-01-27T15:40:24.440786,2026-01-27T15:40:24.441445,658.75,64,192.168.10.30,5005,
375,ok,1769521224.444388628,1769521224.445045710,2026-01-27T15:40:24.444389,2026-01-27T15:40:24.445046,657.08,64,192.168.10.30,5005,
